game_id,game_date,start_time,captured_at,home_team,away_team,home_probable_pitcher_id,away_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_name,home_sp_fip,away_sp_fip,sp_fip_diff,home_sp_k_pct,away_sp_k_pct,k_pct_diff,home_sp_bb_pct,away_sp_bb_pct,bb_pct_diff,home_sp_csw_proxy,away_sp_csw_proxy,sp_csw_diff,home_sp_stuff_plus_proxy,away_sp_stuff_plus_proxy,sp_stuff_plus_diff,pitcher_advanced_source_status,pitcher_advanced_reason,pitcher_advanced_captured_at
824989,2026-06-18,2026-06-19T01:40:00+00:00,2026-06-18T23:53:07.597295+00:00,Athletics,Los Angeles Angels,695611.0,696270.0,Gage Jump,Ryan Johnson,2.1377,6.3069,-4.1692,0.2574,0.1648,0.0926,0.0735,0.0989,-0.0254,0.3419,0.2829,0.059,110.45,86.65,23.8,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824990,2026-06-19,2026-06-20T01:40:00+00:00,2026-06-19T23:07:05.312509+00:00,Athletics,Los Angeles Angels,605488.0,667755.0,Jeffrey Springs,José Soriano,5.6341,4.2053,1.4288,0.2058,0.2544,-0.0486,0.0765,0.1197,-0.0432,0.3146,0.3174,-0.0028,94.56,100.25,-5.69,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824991,2026-06-16,2026-06-17T01:40:00+00:00,2026-06-16T23:41:50.007397+00:00,Athletics,Pittsburgh Pirates,678022.0,656605.0,Jack Perkins,Mitch Keller,3.7522,4.1528,-0.4006,0.2754,0.1821,0.0933,0.0773,0.0844,-0.0071,0.349,0.2989,0.0501,107.1,96.0,11.1,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824992,2026-06-17,2026-06-18T01:40:00+00:00,2026-06-17T22:49:45.131796+00:00,Athletics,Pittsburgh Pirates,650644.0,677952.0,Aaron Civale,Braxton Ashcraft,5.334,2.831,2.503,0.162,0.273,-0.111,0.0669,0.0561,0.0108,0.2975,0.3585,-0.061,91.85,111.32,-19.47,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824993,2026-06-15,2026-06-16T01:40:00+00:00,2026-06-15T10:30:49.037896+00:00,Athletics,Pittsburgh Pirates,669372.0,683003.0,J.T. Ginn,Jared Jones,4.0135,4.78,-0.7665,0.212,0.2273,-0.0153,0.0978,0.0818,0.016,0.3071,0.3227,-0.0156,98.34,98.85,-0.51,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824994,2026-06-14,2026-06-14T19:05:00+00:00,2026-06-14T12:01:32.809155+00:00,Athletics,Colorado Rockies,605488.0,608372.0,Jeffrey Springs,Tomoyuki Sugano,5.6341,5.3174,0.3167,0.2058,0.1341,0.0717,0.0765,0.0642,0.0123,0.3146,0.2849,0.0297,94.56,89.32,5.24,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824995,2026-06-13,2026-06-14T02:05:00+00:00,2026-06-13T14:54:26.594670+00:00,Athletics,Colorado Rockies,683155.0,607536.0,Joey Estes,Kyle Freeland,4.9462,5.2111,-0.2649,0.2222,0.1826,0.0396,0.0556,0.0509,0.0047,0.3333,0.3159,0.0174,99.93,95.55,4.38,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824996,2026-06-10,2026-06-11T01:05:00+00:00,2026-06-10T21:27:34.957253+00:00,Athletics,Milwaukee Brewers,678022.0,687075.0,Jack Perkins,Brandon Sproat,3.7522,5.0665,-1.3143,0.2754,0.2475,0.0279,0.0773,0.1085,-0.0312,0.349,0.3195,0.0295,107.1,97.87,9.23,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824997,2026-06-12,2026-06-13T02:05:00+00:00,2026-06-12T23:22:44.338782+00:00,Athletics,Colorado Rockies,695611.0,807743.0,Gage Jump,Sean Sullivan,2.1377,7.1833,-5.0456,0.2574,0.1186,0.1388,0.0735,0.1186,-0.0451,0.3419,0.25,0.0919,110.45,77.82,32.63,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824998,2026-06-08,2026-06-09T02:05:00+00:00,2026-06-08T23:48:33.404711+00:00,Athletics,Milwaukee Brewers,605488.0,690986.0,Jeffrey Springs,Kyle Harrison,5.6341,3.0444,2.5897,0.2058,0.3,-0.0942,0.0765,0.0621,0.0144,0.3146,0.369,-0.0544,94.56,112.9,-18.34,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
824999,2026-06-09,2026-06-10T02:05:00+00:00,2026-06-09T22:25:45.628325+00:00,Athletics,Milwaukee Brewers,669372.0,688107.0,J.T. Ginn,Robert Gasser,4.0135,5.1333,-1.1198,0.212,0.2385,-0.0265,0.0978,0.0923,0.0055,0.3071,0.3231,-0.016,98.34,98.07,0.27,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825000,2026-05-30,2026-05-31T02:05:00+00:00,2026-05-30T22:01:24.114016+00:00,Athletics,New York Yankees,669372.0,677960.0,J.T. Ginn,Ryan Weathers,4.0135,4.1731,-0.1596,0.212,0.2691,-0.0571,0.0978,0.068,0.0298,0.3071,0.3506,-0.0435,98.34,105.95,-7.61,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825001,2026-05-31,2026-05-31T20:05:00+00:00,2026-05-31T18:01:13.612831+00:00,Athletics,New York Yankees,682052.0,701542.0,Jacob Lopez,Will Warren,6.3763,3.6,2.7763,0.1564,0.2289,-0.0725,0.1358,0.079,0.0568,0.2603,0.3249,-0.0646,82.65,102.77,-20.12,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825067,2026-06-21,2026-06-21T19:15:00+00:00,2026-06-21T18:24:23.411178+00:00,Arizona Diamondbacks,Minnesota Twins,703615.0,702474.0,Jose Cabrera,Mike Paredes,4.7667,4.95,-0.1833,0.1304,0.1279,0.0025,0.0,0.1047,-0.1047,0.3152,0.2616,0.0536,95.74,86.56,9.18,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825068,2026-06-20,2026-06-21T02:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Arizona Diamondbacks,Minnesota Twins,668678.0,671737.0,Zac Gallen,Taj Bradley,5.2313,4.1159,1.1154,0.1333,0.2542,-0.1209,0.0692,0.0978,-0.0286,0.2821,0.3282,-0.0461,89.1,102.25,-13.15,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825069,2026-06-19,2026-06-20T01:45:00+00:00,2026-06-19T23:07:05.312509+00:00,Arizona Diamondbacks,Minnesota Twins,647336.0,687570.0,Michael Soroka,Connor Prielipp,2.9293,3.9263,-0.997,0.2372,0.2227,0.0145,0.0511,0.0931,-0.042,0.343,0.3148,0.0282,107.84,100.04,7.8,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825070,2026-06-16,2026-06-17T01:40:00+00:00,2026-06-16T23:41:50.007397+00:00,Arizona Diamondbacks,Los Angeles Angels,518876.0,672282.0,Merrill Kelly,Reid Detmers,5.8225,2.8766,2.9459,0.1313,0.2723,-0.141,0.0925,0.0733,0.0192,0.2694,0.3495,-0.0801,85.26,109.74,-24.48,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825071,2026-06-15,2026-06-16T01:40:00+00:00,2026-06-15T10:30:49.037896+00:00,Arizona Diamondbacks,Los Angeles Angels,669194.0,700712.0,Ryne Nelson,Walbert Ureña,5.392,3.8395,1.5525,0.1746,0.2204,-0.0458,0.062,0.1182,-0.0562,0.3063,0.3011,0.0052,93.32,98.07,-4.75,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825072,2026-06-17,2026-06-17T19:40:00+00:00,2026-06-17T17:14:15.859563+00:00,Arizona Diamondbacks,Los Angeles Angels,593958.0,691951.0,Eduardo Rodriguez,Sam Aldegheri,4.0579,5.4919,-1.434,0.1804,0.1429,0.0375,0.0979,0.1071,-0.0092,0.2913,0.2679,0.0234,95.03,86.25,8.78,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825073,2026-06-05,2026-06-06T01:40:00+00:00,2026-06-05T23:08:37.410209+00:00,Arizona Diamondbacks,Washington Nationals,518876.0,656492.0,Merrill Kelly,Foster Griffin,5.8225,4.4139,1.4086,0.1313,0.238,-0.1067,0.0925,0.0615,0.031,0.2694,0.3382,-0.0688,85.26,102.64,-17.38,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825074,2026-06-07,2026-06-07T19:15:00+00:00,2026-06-07T10:56:39.401112+00:00,Arizona Diamondbacks,Washington Nationals,647336.0,676917.0,Michael Soroka,Cade Cavalli,2.9293,3.532,-0.6027,0.2372,0.238,-0.0008,0.0511,0.0775,-0.0264,0.343,0.3302,0.0128,107.84,104.0,3.84,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825075,2026-06-06,2026-06-06T20:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Arizona Diamondbacks,Washington Nationals,593958.0,641793.0,Eduardo Rodriguez,Zack Littell,4.0579,6.5133,-2.4554,0.1804,0.1402,0.0402,0.0979,0.0701,0.0278,0.2913,0.2851,0.0062,95.03,85.87,9.16,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825076,2026-06-04,2026-06-05T01:40:00+00:00,2026-06-04T22:20:52.609536+00:00,Arizona Diamondbacks,Los Angeles Dodgers,669194.0,680736.0,Ryne Nelson,Justin Wrobleski,5.392,3.6212,1.7708,0.1746,0.1541,0.0205,0.062,0.0523,0.0097,0.3063,0.3009,0.0054,93.32,97.36,-4.04,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825077,2026-06-03,2026-06-04T01:40:00+00:00,2026-06-03T23:43:03.467080+00:00,Arizona Diamondbacks,Los Angeles Dodgers,668678.0,660271.0,Zac Gallen,Shohei Ohtani,5.2313,2.5603,2.671,0.1333,0.2748,-0.1415,0.0692,0.0767,-0.0075,0.2821,0.349,-0.0669,89.1,110.66,-21.56,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825078,2026-06-01,2026-06-02T01:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Arizona Diamondbacks,Los Angeles Dodgers,593958.0,686218.0,Eduardo Rodriguez,Emmet Sheehan,4.0579,4.6074,-0.5495,0.1804,0.2621,-0.0817,0.0979,0.069,0.0289,0.2913,0.3466,-0.0553,95.03,103.87,-8.84,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
825079,2026-06-02,2026-06-03T01:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Arizona Diamondbacks,Los Angeles Dodgers,647336.0,641778.0,Michael Soroka,Eric Lauer,2.9293,6.1773,-3.248,0.2372,0.155,0.0822,0.0511,0.0886,-0.0375,0.343,0.2832,0.0598,107.84,86.88,20.96,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
