game_id,game_date,home_team,away_team,home_score,away_score,home_win,status
776906,2025-08-01,San Diego Padres,St. Louis Cardinals,4,1,1,Final
776908,2025-08-01,Seattle Mariners,Texas Rangers,4,3,1,Final
776913,2025-08-01,Philadelphia Phillies,Detroit Tigers,5,4,1,Final
776914,2025-08-01,Athletics,Arizona Diamondbacks,5,1,1,Final
776915,2025-08-01,Chicago Cubs,Baltimore Orioles,1,0,1,Final
776916,2025-08-01,Los Angeles Angels,Chicago White Sox,3,6,0,Final
776917,2025-08-01,Washington Nationals,Milwaukee Brewers,9,16,0,Final
776918,2025-08-01,Tampa Bay Rays,Los Angeles Dodgers,0,5,0,Final
776919,2025-08-01,Colorado Rockies,Pittsburgh Pirates,17,16,1,Final
776920,2025-08-01,Toronto Blue Jays,Kansas City Royals,3,9,0,Final
776921,2025-08-01,Cincinnati Reds,Atlanta Braves,3,2,1,Final
776922,2025-08-01,Boston Red Sox,Houston Astros,2,1,1,Final
776924,2025-08-01,Cleveland Guardians,Minnesota Twins,3,2,1,Final
776925,2025-08-01,Miami Marlins,New York Yankees,13,12,1,Final
776926,2025-08-01,New York Mets,San Francisco Giants,3,4,0,Final
776896,2025-08-02,San Diego Padres,St. Louis Cardinals,5,8,0,Final
776897,2025-08-02,Seattle Mariners,Texas Rangers,4,6,0,Final
776898,2025-08-02,Los Angeles Angels,Chicago White Sox,0,1,0,Final
776899,2025-08-02,Athletics,Arizona Diamondbacks,2,7,0,Final
776900,2025-08-02,Toronto Blue Jays,Kansas City Royals,4,2,1,Final
776901,2025-08-02,Tampa Bay Rays,Los Angeles Dodgers,4,0,1,Final
776902,2025-08-02,Chicago Cubs,Baltimore Orioles,3,4,0,Final
776903,2025-08-02,Washington Nationals,Milwaukee Brewers,2,8,0,Final
776904,2025-08-02,Colorado Rockies,Pittsburgh Pirates,8,5,1,Final
776905,2025-08-02,Cleveland Guardians,Minnesota Twins,5,4,1,Final
776909,2025-08-02,Boston Red Sox,Houston Astros,7,3,1,Final
776910,2025-08-02,Miami Marlins,New York Yankees,2,0,1,Final
776911,2025-08-02,New York Mets,San Francisco Giants,12,6,1,Final
776912,2025-08-02,Philadelphia Phillies,Detroit Tigers,5,7,0,Final
776881,2025-08-03,Athletics,Arizona Diamondbacks,4,6,0,Final
776883,2025-08-03,Seattle Mariners,Texas Rangers,5,4,1,Final
776884,2025-08-03,San Diego Padres,St. Louis Cardinals,7,3,1,Final
776885,2025-08-03,Los Angeles Angels,Chicago White Sox,8,5,1,Final
776886,2025-08-03,Colorado Rockies,Pittsburgh Pirates,5,9,0,Final
776887,2025-08-03,New York Mets,San Francisco Giants,4,12,0,Final
776888,2025-08-03,Chicago Cubs,Baltimore Orioles,5,3,1,Final
776889,2025-08-03,Tampa Bay Rays,Los Angeles Dodgers,0,3,0,Final
776890,2025-08-03,Philadelphia Phillies,Detroit Tigers,2,0,1,Final
776891,2025-08-03,Miami Marlins,New York Yankees,7,3,1,Final
776892,2025-08-03,Cleveland Guardians,Minnesota Twins,4,5,0,Final
776893,2025-08-03,Toronto Blue Jays,Kansas City Royals,4,7,0,Final
776894,2025-08-03,Washington Nationals,Milwaukee Brewers,3,14,0,Final
776895,2025-08-03,Boston Red Sox,Houston Astros,6,1,1,Final
776907,2025-08-03,Cincinnati Reds,Atlanta Braves,2,4,0,Final
776867,2025-08-04,Los Angeles Angels,Tampa Bay Rays,5,1,1,Final
776870,2025-08-04,Los Angeles Dodgers,St. Louis Cardinals,2,3,0,Final
776871,2025-08-04,Texas Rangers,New York Yankees,8,5,1,Final
776872,2025-08-04,Colorado Rockies,Toronto Blue Jays,1,15,0,Final
776873,2025-08-04,Arizona Diamondbacks,San Diego Padres,6,2,1,Final
776874,2025-08-04,Detroit Tigers,Minnesota Twins,6,3,1,Final
776875,2025-08-04,Miami Marlins,Houston Astros,2,8,0,Final
776876,2025-08-04,New York Mets,Cleveland Guardians,6,7,0,Final
776877,2025-08-04,Philadelphia Phillies,Baltimore Orioles,13,3,1,Final
776878,2025-08-04,Chicago Cubs,Cincinnati Reds,2,3,0,Final
776879,2025-08-04,Pittsburgh Pirates,San Francisco Giants,5,4,1,Final
776880,2025-08-04,Boston Red Sox,Kansas City Royals,8,5,1,Final
776882,2025-08-04,Atlanta Braves,Milwaukee Brewers,1,3,0,Final
776848,2025-08-05,Los Angeles Angels,Tampa Bay Rays,3,7,0,Final
776852,2025-08-05,Arizona Diamondbacks,San Diego Padres,5,10,0,Final
776854,2025-08-05,Colorado Rockies,Toronto Blue Jays,4,10,0,Final
776855,2025-08-05,Texas Rangers,New York Yankees,2,0,1,Final
776857,2025-08-05,Seattle Mariners,Chicago White Sox,8,3,1,Final
776858,2025-08-05,Los Angeles Dodgers,St. Louis Cardinals,12,6,1,Final
776860,2025-08-05,Chicago Cubs,Cincinnati Reds,1,5,0,Final
776861,2025-08-05,Detroit Tigers,Minnesota Twins,3,6,0,Final
776862,2025-08-05,Miami Marlins,Houston Astros,3,7,0,Final
776863,2025-08-05,New York Mets,Cleveland Guardians,2,3,0,Final
776864,2025-08-05,Boston Red Sox,Kansas City Royals,6,2,1,Final
776865,2025-08-05,Washington Nationals,Athletics,7,16,0,Final
776866,2025-08-05,Pittsburgh Pirates,San Francisco Giants,1,8,0,Final
776868,2025-08-05,Philadelphia Phillies,Baltimore Orioles,5,0,1,Final
776869,2025-08-05,Atlanta Braves,Milwaukee Brewers,2,7,0,Final
776836,2025-08-06,Colorado Rockies,Toronto Blue Jays,1,20,0,Final
776838,2025-08-06,Arizona Diamondbacks,San Diego Padres,2,3,0,Final
776839,2025-08-06,Los Angeles Dodgers,St. Louis Cardinals,3,5,0,Final
776841,2025-08-06,Seattle Mariners,Chicago White Sox,8,6,1,Final
776843,2025-08-06,Los Angeles Angels,Tampa Bay Rays,4,5,0,Final
776844,2025-08-06,Pittsburgh Pirates,San Francisco Giants,2,4,0,Final
776845,2025-08-06,Texas Rangers,New York Yankees,2,3,0,Final
776846,2025-08-06,New York Mets,Cleveland Guardians,1,4,0,Final
776847,2025-08-06,Chicago Cubs,Cincinnati Reds,6,1,1,Final
776849,2025-08-06,Miami Marlins,Houston Astros,6,4,1,Final
776850,2025-08-06,Washington Nationals,Athletics,2,1,1,Final
776851,2025-08-06,Philadelphia Phillies,Baltimore Orioles,1,5,0,Final
776853,2025-08-06,Atlanta Braves,Milwaukee Brewers,4,5,0,Final
776856,2025-08-06,Boston Red Sox,Kansas City Royals,3,7,0,Final
776859,2025-08-06,Detroit Tigers,Minnesota Twins,4,9,0,Final
776830,2025-08-07,Seattle Mariners,Chicago White Sox,4,3,1,Final
776837,2025-08-07,Washington Nationals,Athletics,0,6,0,Final
776840,2025-08-07,Pittsburgh Pirates,Cincinnati Reds,7,0,1,Final
776842,2025-08-07,Atlanta Braves,Miami Marlins,8,6,1,Final
776820,2025-08-08,San Diego Padres,Boston Red Sox,2,10,0,Final
776821,2025-08-08,Texas Rangers,Philadelphia Phillies,1,9,0,Final
776822,2025-08-08,San Francisco Giants,Washington Nationals,5,0,1,Final
776823,2025-08-08,Los Angeles Dodgers,Toronto Blue Jays,5,1,1,Final
776824,2025-08-08,Seattle Mariners,Tampa Bay Rays,3,2,1,Final
776825,2025-08-08,Arizona Diamondbacks,Colorado Rockies,6,1,1,Final
776826,2025-08-08,St. Louis Cardinals,Chicago Cubs,5,0,1,Final
776827,2025-08-08,Minnesota Twins,Kansas City Royals,9,4,1,Final
776828,2025-08-08,Milwaukee Brewers,New York Mets,3,2,1,Final
776829,2025-08-08,Pittsburgh Pirates,Cincinnati Reds,3,2,1,Final
776831,2025-08-08,Baltimore Orioles,Athletics,3,2,1,Final
776832,2025-08-08,Detroit Tigers,Los Angeles Angels,6,5,1,Final
776833,2025-08-08,Chicago White Sox,Cleveland Guardians,5,9,0,Final
776834,2025-08-08,Atlanta Braves,Miami Marlins,1,5,0,Final
776835,2025-08-08,New York Yankees,Houston Astros,3,5,0,Final
776802,2025-08-09,San Francisco Giants,Washington Nationals,2,4,0,Final
776805,2025-08-09,Seattle Mariners,Tampa Bay Rays,7,4,1,Final
776807,2025-08-09,San Diego Padres,Boston Red Sox,5,4,1,Final
776808,2025-08-09,Los Angeles Dodgers,Toronto Blue Jays,9,1,1,Final
776809,2025-08-09,Arizona Diamondbacks,Colorado Rockies,6,5,1,Final
776810,2025-08-09,Texas Rangers,Philadelphia Phillies,2,3,0,Final
776811,2025-08-09,Baltimore Orioles,Athletics,3,11,0,Final
776812,2025-08-09,Pittsburgh Pirates,Cincinnati Reds,1,2,0,Final
776813,2025-08-09,Detroit Tigers,Los Angeles Angels,4,7,0,Final
776814,2025-08-09,Chicago White Sox,Cleveland Guardians,1,3,0,Final
776815,2025-08-09,New York Yankees,Houston Astros,5,4,1,Final
776816,2025-08-09,Minnesota Twins,Kansas City Royals,0,2,0,Final
776817,2025-08-09,Milwaukee Brewers,New York Mets,7,4,1,Final
776818,2025-08-09,St. Louis Cardinals,Chicago Cubs,1,9,0,Final
776819,2025-08-09,Atlanta Braves,Miami Marlins,8,6,1,Final
778431,2025-08-09,Atlanta Braves,Miami Marlins,7,1,1,Final
776788,2025-08-10,Los Angeles Dodgers,Toronto Blue Jays,4,5,0,Final
776789,2025-08-10,San Diego Padres,Boston Red Sox,6,2,1,Final
776791,2025-08-10,Seattle Mariners,Tampa Bay Rays,6,3,1,Final
776793,2025-08-10,San Francisco Giants,Washington Nationals,0,8,0,Final
776794,2025-08-10,Arizona Diamondbacks,Colorado Rockies,13,6,1,Final
776795,2025-08-10,St. Louis Cardinals,Chicago Cubs,3,2,1,Final
776796,2025-08-10,Minnesota Twins,Kansas City Royals,5,3,1,Final
776797,2025-08-10,New York Yankees,Houston Astros,1,7,0,Final
776798,2025-08-10,Chicago White Sox,Cleveland Guardians,6,4,1,Final
776799,2025-08-10,Milwaukee Brewers,New York Mets,7,6,1,Final
776800,2025-08-10,Texas Rangers,Philadelphia Phillies,2,4,0,Final
776801,2025-08-10,Pittsburgh Pirates,Cincinnati Reds,8,14,0,Final
776803,2025-08-10,Atlanta Braves,Miami Marlins,7,1,1,Final
776804,2025-08-10,Baltimore Orioles,Athletics,2,3,0,Final
776806,2025-08-10,Detroit Tigers,Los Angeles Angels,9,5,1,Final
776779,2025-08-11,Los Angeles Angels,Los Angeles Dodgers,7,4,1,Final
776780,2025-08-11,San Francisco Giants,San Diego Padres,1,4,0,Final
776781,2025-08-11,Chicago White Sox,Detroit Tigers,1,2,0,Final
776782,2025-08-11,Houston Astros,Boston Red Sox,7,6,1,Final
776783,2025-08-11,St. Louis Cardinals,Colorado Rockies,3,2,1,Final
776784,2025-08-11,Kansas City Royals,Washington Nationals,7,4,1,Final
776785,2025-08-11,Texas Rangers,Arizona Diamondbacks,7,6,1,Final
776786,2025-08-11,Milwaukee Brewers,Pittsburgh Pirates,7,1,1,Final
776787,2025-08-11,Athletics,Tampa Bay Rays,4,7,0,Final
776790,2025-08-11,New York Yankees,Minnesota Twins,6,2,1,Final
776792,2025-08-11,Cincinnati Reds,Philadelphia Phillies,1,4,0,Final
776762,2025-08-12,Athletics,Tampa Bay Rays,6,0,1,Final
776763,2025-08-12,Los Angeles Angels,Los Angeles Dodgers,7,6,1,Final
776764,2025-08-12,Texas Rangers,Arizona Diamondbacks,2,3,0,Final
776767,2025-08-12,San Francisco Giants,San Diego Padres,1,5,0,Final
776768,2025-08-12,Toronto Blue Jays,Chicago Cubs,5,1,1,Final
776769,2025-08-12,Houston Astros,Boston Red Sox,1,14,0,Final
776770,2025-08-12,Kansas City Royals,Washington Nationals,8,5,1,Final
776771,2025-08-12,Milwaukee Brewers,Pittsburgh Pirates,14,0,1,Final
776772,2025-08-12,New York Mets,Atlanta Braves,13,5,1,Final
776773,2025-08-12,Chicago White Sox,Detroit Tigers,9,6,1,Final
776774,2025-08-12,New York Yankees,Minnesota Twins,9,1,1,Final
776775,2025-08-12,St. Louis Cardinals,Colorado Rockies,0,3,0,Final
776776,2025-08-12,Baltimore Orioles,Seattle Mariners,0,1,0,Final
776777,2025-08-12,Cincinnati Reds,Philadelphia Phillies,6,1,1,Final
776778,2025-08-12,Cleveland Guardians,Miami Marlins,4,3,1,Final
776746,2025-08-13,Texas Rangers,Arizona Diamondbacks,4,6,0,Final
776749,2025-08-13,San Francisco Giants,San Diego Padres,1,11,0,Final
776751,2025-08-13,Athletics,Tampa Bay Rays,2,8,0,Final
776752,2025-08-13,Los Angeles Angels,Los Angeles Dodgers,6,5,1,Final
776753,2025-08-13,Houston Astros,Boston Red Sox,4,1,1,Final
776754,2025-08-13,Chicago White Sox,Detroit Tigers,0,1,0,Final
776755,2025-08-13,Milwaukee Brewers,Pittsburgh Pirates,12,5,1,Final
776756,2025-08-13,New York Mets,Atlanta Braves,6,11,0,Final
776757,2025-08-13,Toronto Blue Jays,Chicago Cubs,1,4,0,Final
776758,2025-08-13,St. Louis Cardinals,Colorado Rockies,5,6,0,Final
776759,2025-08-13,Kansas City Royals,Washington Nationals,7,8,0,Final
776760,2025-08-13,New York Yankees,Minnesota Twins,1,4,0,Final
776761,2025-08-13,Baltimore Orioles,Seattle Mariners,4,3,1,Final
776765,2025-08-13,Cincinnati Reds,Philadelphia Phillies,8,0,1,Final
776766,2025-08-13,Cleveland Guardians,Miami Marlins,4,13,0,Final
776742,2025-08-14,Colorado Rockies,Arizona Diamondbacks,2,8,0,Final
776743,2025-08-14,Washington Nationals,Philadelphia Phillies,3,2,1,Final
776744,2025-08-14,Minnesota Twins,Detroit Tigers,3,4,0,Final
776745,2025-08-14,Cleveland Guardians,Miami Marlins,9,4,1,Final
776747,2025-08-14,Toronto Blue Jays,Chicago Cubs,2,1,1,Final
776748,2025-08-14,New York Mets,Atlanta Braves,3,4,0,Final
776750,2025-08-14,Baltimore Orioles,Seattle Mariners,5,3,1,Final
776727,2025-08-15,Los Angeles Dodgers,San Diego Padres,3,2,1,Final
776728,2025-08-15,Kansas City Royals,Chicago White Sox,3,1,1,Final
776729,2025-08-15,San Francisco Giants,Tampa Bay Rays,6,7,0,Final
776730,2025-08-15,Colorado Rockies,Arizona Diamondbacks,4,3,1,Final
776731,2025-08-15,St. Louis Cardinals,New York Yankees,3,4,0,Final
776732,2025-08-15,Minnesota Twins,Detroit Tigers,0,7,0,Final
776733,2025-08-15,Houston Astros,Baltimore Orioles,0,7,0,Final
776734,2025-08-15,Athletics,Los Angeles Angels,10,3,1,Final
776735,2025-08-15,Toronto Blue Jays,Texas Rangers,6,5,1,Final
776736,2025-08-15,New York Mets,Seattle Mariners,9,11,0,Final
776737,2025-08-15,Chicago Cubs,Pittsburgh Pirates,2,3,0,Final
776738,2025-08-15,Cleveland Guardians,Atlanta Braves,0,2,0,Final
776739,2025-08-15,Washington Nationals,Philadelphia Phillies,2,6,0,Final
776740,2025-08-15,Cincinnati Reds,Milwaukee Brewers,8,10,0,Final
776741,2025-08-15,Boston Red Sox,Miami Marlins,2,1,1,Final
776711,2025-08-16,San Francisco Giants,Tampa Bay Rays,1,2,0,Final
776712,2025-08-16,Kansas City Royals,Chicago White Sox,6,2,1,Final
776713,2025-08-16,St. Louis Cardinals,New York Yankees,8,12,0,Final
776715,2025-08-16,Colorado Rockies,Arizona Diamondbacks,10,7,1,Final
776716,2025-08-16,Minnesota Twins,Detroit Tigers,5,8,0,Final
776717,2025-08-16,Los Angeles Dodgers,San Diego Padres,6,0,1,Final
776718,2025-08-16,Athletics,Los Angeles Angels,7,2,1,Final
776719,2025-08-16,Chicago Cubs,Pittsburgh Pirates,3,1,1,Final
776720,2025-08-16,Cleveland Guardians,Atlanta Braves,1,10,0,Final
776721,2025-08-16,Cincinnati Reds,Milwaukee Brewers,5,6,0,Final
776722,2025-08-16,Houston Astros,Baltimore Orioles,5,4,1,Final
776723,2025-08-16,Toronto Blue Jays,Texas Rangers,14,2,1,Final
776724,2025-08-16,Boston Red Sox,Miami Marlins,7,5,1,Final
776725,2025-08-16,Washington Nationals,Philadelphia Phillies,2,0,1,Final
776726,2025-08-16,New York Mets,Seattle Mariners,3,1,1,Final
776697,2025-08-17,Los Angeles Dodgers,San Diego Padres,5,4,1,Final
776698,2025-08-17,St. Louis Cardinals,New York Yankees,4,8,0,Final
776699,2025-08-17,Athletics,Los Angeles Angels,5,11,0,Final
776700,2025-08-17,Minnesota Twins,Detroit Tigers,8,1,1,Final
776701,2025-08-17,Colorado Rockies,Arizona Diamondbacks,6,5,1,Final
776702,2025-08-17,Kansas City Royals,Chicago White Sox,6,2,1,Final
776703,2025-08-17,San Francisco Giants,Tampa Bay Rays,7,1,1,Final
776704,2025-08-17,Chicago Cubs,Pittsburgh Pirates,4,3,1,Final
776705,2025-08-17,Houston Astros,Baltimore Orioles,0,12,0,Final
776706,2025-08-17,Cleveland Guardians,Atlanta Braves,4,5,0,Final
776707,2025-08-17,New York Mets,Seattle Mariners,7,3,1,Final
776708,2025-08-17,Washington Nationals,Philadelphia Phillies,9,11,0,Final
776709,2025-08-17,Cincinnati Reds,Milwaukee Brewers,3,2,1,Final
776710,2025-08-17,Toronto Blue Jays,Texas Rangers,4,10,0,Final
776714,2025-08-17,Boston Red Sox,Miami Marlins,3,5,0,Final
776681,2025-08-18,Los Angeles Angels,Cincinnati Reds,1,4,0,Final
776682,2025-08-18,Arizona Diamondbacks,Cleveland Guardians,1,3,0,Final
776683,2025-08-18,San Diego Padres,San Francisco Giants,3,4,0,Final
776688,2025-08-18,Miami Marlins,St. Louis Cardinals,3,8,0,Final
776689,2025-08-18,Philadelphia Phillies,Seattle Mariners,12,7,1,Final
776690,2025-08-18,Kansas City Royals,Texas Rangers,4,3,1,Final
776692,2025-08-18,Detroit Tigers,Houston Astros,10,0,1,Final
776693,2025-08-18,Colorado Rockies,Los Angeles Dodgers,4,3,1,Final
776694,2025-08-18,Pittsburgh Pirates,Toronto Blue Jays,5,2,1,Final
776695,2025-08-18,Boston Red Sox,Baltimore Orioles,3,6,0,Final
776696,2025-08-18,Atlanta Braves,Chicago White Sox,9,13,0,Final
777459,2025-08-18,Chicago Cubs,Milwaukee Brewers,0,7,0,Final
776667,2025-08-19,San Diego Padres,San Francisco Giants,5,1,1,Final
776668,2025-08-19,Los Angeles Angels,Cincinnati Reds,4,6,0,Final
776671,2025-08-19,Colorado Rockies,Los Angeles Dodgers,4,11,0,Final
776672,2025-08-19,Arizona Diamondbacks,Cleveland Guardians,6,5,1,Final
776674,2025-08-19,Minnesota Twins,Athletics,3,6,0,Final
776675,2025-08-19,Kansas City Royals,Texas Rangers,5,2,1,Final
776676,2025-08-19,Chicago Cubs,Milwaukee Brewers,4,1,1,Final
776677,2025-08-19,Tampa Bay Rays,New York Yankees,3,13,0,Final
776678,2025-08-19,Washington Nationals,New York Mets,1,8,0,Final
776679,2025-08-19,Pittsburgh Pirates,Toronto Blue Jays,3,7,0,Final
776680,2025-08-19,Philadelphia Phillies,Seattle Mariners,6,4,1,Final
776684,2025-08-19,Boston Red Sox,Baltimore Orioles,3,4,0,Final
776685,2025-08-19,Detroit Tigers,Houston Astros,1,0,1,Final
776686,2025-08-19,Miami Marlins,St. Louis Cardinals,4,7,0,Final
776687,2025-08-19,Atlanta Braves,Chicago White Sox,11,10,1,Final
776691,2025-08-19,Chicago Cubs,Milwaukee Brewers,6,4,1,Final
776652,2025-08-20,Los Angeles Angels,Cincinnati Reds,2,1,1,Final
776656,2025-08-20,San Diego Padres,San Francisco Giants,8,1,1,Final
776658,2025-08-20,Arizona Diamondbacks,Cleveland Guardians,3,2,1,Final
776659,2025-08-20,Washington Nationals,New York Mets,5,4,1,Final
776660,2025-08-20,Colorado Rockies,Los Angeles Dodgers,8,3,1,Final
776661,2025-08-20,Pittsburgh Pirates,Toronto Blue Jays,2,1,1,Final
776662,2025-08-20,Philadelphia Phillies,Seattle Mariners,11,2,1,Final
776663,2025-08-20,Chicago Cubs,Milwaukee Brewers,4,3,1,Final
776664,2025-08-20,Tampa Bay Rays,New York Yankees,4,6,0,Final
776665,2025-08-20,Minnesota Twins,Athletics,2,4,0,Final
776666,2025-08-20,Kansas City Royals,Texas Rangers,3,6,0,Final
776669,2025-08-20,Atlanta Braves,Chicago White Sox,1,0,1,Final
776670,2025-08-20,Miami Marlins,St. Louis Cardinals,6,2,1,Final
776673,2025-08-20,Detroit Tigers,Houston Astros,7,2,1,Final
776631,2025-08-21,Tampa Bay Rays,St. Louis Cardinals,4,7,0,Final
776642,2025-08-21,San Diego Padres,San Francisco Giants,8,4,1,Final
776644,2025-08-21,Colorado Rockies,Los Angeles Dodgers,5,9,0,Final
776650,2025-08-21,Washington Nationals,New York Mets,9,3,1,Final
776651,2025-08-21,Chicago Cubs,Milwaukee Brewers,1,4,0,Final
776653,2025-08-21,Minnesota Twins,Athletics,3,8,0,Final
776654,2025-08-21,New York Yankees,Boston Red Sox,3,6,0,Final
776655,2025-08-21,Baltimore Orioles,Houston Astros,2,7,0,Final
776657,2025-08-21,Kansas City Royals,Texas Rangers,6,4,1,Final
776633,2025-08-22,Tampa Bay Rays,St. Louis Cardinals,10,6,1,Final
776634,2025-08-22,Milwaukee Brewers,San Francisco Giants,5,4,1,Final
776635,2025-08-22,Arizona Diamondbacks,Cincinnati Reds,6,5,1,Final
776636,2025-08-22,San Diego Padres,Los Angeles Dodgers,2,1,1,Final
776637,2025-08-22,Pittsburgh Pirates,Colorado Rockies,9,0,1,Final
776638,2025-08-22,Seattle Mariners,Athletics,3,2,1,Final
776639,2025-08-22,Chicago White Sox,Minnesota Twins,7,9,0,Final
776640,2025-08-22,Los Angeles Angels,Chicago Cubs,2,3,0,Final
776641,2025-08-22,Texas Rangers,Cleveland Guardians,4,3,1,Final
776643,2025-08-22,Baltimore Orioles,Houston Astros,7,10,0,Final
776645,2025-08-22,Atlanta Braves,New York Mets,7,12,0,Final
776646,2025-08-22,Miami Marlins,Toronto Blue Jays,2,5,0,Final
776647,2025-08-22,New York Yankees,Boston Red Sox,0,1,0,Final
776648,2025-08-22,Philadelphia Phillies,Washington Nationals,4,5,0,Final
776649,2025-08-22,Detroit Tigers,Kansas City Royals,7,5,1,Final
776617,2025-08-23,San Diego Padres,Los Angeles Dodgers,5,1,1,Final
776618,2025-08-23,Los Angeles Angels,Chicago Cubs,1,12,0,Final
776619,2025-08-23,Chicago White Sox,Minnesota Twins,7,3,1,Final
776620,2025-08-23,Seattle Mariners,Athletics,1,2,0,Final
776621,2025-08-23,Milwaukee Brewers,San Francisco Giants,1,7,0,Final
776622,2025-08-23,Arizona Diamondbacks,Cincinnati Reds,10,1,1,Final
776623,2025-08-23,Texas Rangers,Cleveland Guardians,10,0,1,Final
776625,2025-08-23,Detroit Tigers,Kansas City Royals,4,2,1,Final
776626,2025-08-23,Atlanta Braves,New York Mets,2,9,0,Final
776627,2025-08-23,New York Yankees,Boston Red Sox,1,12,0,Final
776628,2025-08-23,Philadelphia Phillies,Washington Nationals,6,4,1,Final
776629,2025-08-23,Baltimore Orioles,Houston Astros,8,9,0,Final
776630,2025-08-23,Miami Marlins,Toronto Blue Jays,6,7,0,Final
776632,2025-08-23,Pittsburgh Pirates,Colorado Rockies,5,1,1,Final
776602,2025-08-24,Seattle Mariners,Athletics,11,4,1,Final
776603,2025-08-24,San Diego Padres,Los Angeles Dodgers,2,8,0,Final
776605,2025-08-24,Los Angeles Angels,Chicago Cubs,3,4,0,Final
776606,2025-08-24,Tampa Bay Rays,St. Louis Cardinals,7,2,1,Final
776607,2025-08-24,Chicago White Sox,Minnesota Twins,8,0,1,Final
776608,2025-08-24,Milwaukee Brewers,San Francisco Giants,3,4,0,Final
776609,2025-08-24,Arizona Diamondbacks,Cincinnati Reds,1,6,0,Final
776610,2025-08-24,Pittsburgh Pirates,Colorado Rockies,4,0,1,Final
776611,2025-08-24,Texas Rangers,Cleveland Guardians,5,0,1,Final
776612,2025-08-24,Baltimore Orioles,Houston Astros,3,2,1,Final
776613,2025-08-24,Philadelphia Phillies,Washington Nationals,3,2,1,Final
776614,2025-08-24,Miami Marlins,Toronto Blue Jays,5,3,1,Final
776615,2025-08-24,Detroit Tigers,Kansas City Royals,8,10,0,Final
776616,2025-08-24,New York Yankees,Boston Red Sox,7,2,1,Final
776624,2025-08-24,Atlanta Braves,New York Mets,4,3,1,Final
776589,2025-08-25,St. Louis Cardinals,Pittsburgh Pirates,7,6,1,Final
776590,2025-08-25,Athletics,Detroit Tigers,8,3,1,Final
776592,2025-08-25,Texas Rangers,Los Angeles Angels,0,4,0,Final
776593,2025-08-25,Milwaukee Brewers,Arizona Diamondbacks,7,5,1,Final
776594,2025-08-25,Los Angeles Dodgers,Cincinnati Reds,7,0,1,Final
776595,2025-08-25,Seattle Mariners,San Diego Padres,9,6,1,Final
776596,2025-08-25,Toronto Blue Jays,Minnesota Twins,10,4,1,Final
776597,2025-08-25,New York Yankees,Washington Nationals,10,5,1,Final
776598,2025-08-25,New York Mets,Philadelphia Phillies,13,3,1,Final
776599,2025-08-25,Chicago White Sox,Kansas City Royals,7,0,1,Final
776600,2025-08-25,Miami Marlins,Atlanta Braves,2,1,1,Final
776601,2025-08-25,Cleveland Guardians,Tampa Bay Rays,0,9,0,Final
776604,2025-08-25,Baltimore Orioles,Boston Red Sox,3,4,0,Final
776573,2025-08-26,Athletics,Detroit Tigers,7,6,1,Final
776574,2025-08-26,Los Angeles Dodgers,Cincinnati Reds,6,3,1,Final
776575,2025-08-26,Texas Rangers,Los Angeles Angels,7,3,1,Final
776576,2025-08-26,San Francisco Giants,Chicago Cubs,5,2,1,Final
776577,2025-08-26,Seattle Mariners,San Diego Padres,6,7,0,Final
776578,2025-08-26,St. Louis Cardinals,Pittsburgh Pirates,3,8,0,Final
776581,2025-08-26,Miami Marlins,Atlanta Braves,2,11,0,Final
776582,2025-08-26,Toronto Blue Jays,Minnesota Twins,5,7,0,Final
776583,2025-08-26,Chicago White Sox,Kansas City Royals,4,5,0,Final
776584,2025-08-26,Cleveland Guardians,Tampa Bay Rays,3,0,1,Final
776585,2025-08-26,New York Mets,Philadelphia Phillies,6,5,1,Final
776586,2025-08-26,Milwaukee Brewers,Arizona Diamondbacks,9,8,1,Final
776587,2025-08-26,Houston Astros,Colorado Rockies,1,6,0,Final
776588,2025-08-26,New York Yankees,Washington Nationals,5,1,1,Final
776591,2025-08-26,Baltimore Orioles,Boston Red Sox,0,5,0,Final
776557,2025-08-27,San Francisco Giants,Chicago Cubs,12,3,1,Final
776559,2025-08-27,Athletics,Detroit Tigers,7,0,1,Final
776561,2025-08-27,Seattle Mariners,San Diego Padres,4,3,1,Final
776562,2025-08-27,Los Angeles Dodgers,Cincinnati Reds,5,1,1,Final
776563,2025-08-27,Texas Rangers,Los Angeles Angels,20,3,1,Final
776565,2025-08-27,Miami Marlins,Atlanta Braves,1,12,0,Final
776566,2025-08-27,New York Mets,Philadelphia Phillies,6,0,1,Final
776567,2025-08-27,Toronto Blue Jays,Minnesota Twins,9,8,1,Final
776568,2025-08-27,St. Louis Cardinals,Pittsburgh Pirates,1,2,0,Final
776569,2025-08-27,Chicago White Sox,Kansas City Royals,1,12,0,Final
776570,2025-08-27,New York Yankees,Washington Nationals,11,2,1,Final
776571,2025-08-27,Houston Astros,Colorado Rockies,4,0,1,Final
776572,2025-08-27,Milwaukee Brewers,Arizona Diamondbacks,2,3,0,Final
776579,2025-08-27,Baltimore Orioles,Boston Red Sox,2,3,0,Final
776580,2025-08-27,Cleveland Guardians,Tampa Bay Rays,4,3,1,Final
776550,2025-08-28,San Francisco Giants,Chicago Cubs,4,3,1,Final
776553,2025-08-28,Milwaukee Brewers,Arizona Diamondbacks,4,6,0,Final
776554,2025-08-28,St. Louis Cardinals,Pittsburgh Pirates,4,1,1,Final
