game_id,game_date,start_time,captured_at,home_team,away_team,bullpen_ip_diff,bullpen_availability_diff,home_bullpen_fatigue_score,away_bullpen_fatigue_score,home_bullpen_pitches_last_1d,away_bullpen_pitches_last_1d,home_bullpen_pitches_last_3d,away_bullpen_pitches_last_3d,home_closer_risk_score,away_closer_risk_score,lineup_projection_available_diff,context_bridge_source_status,context_bridge_reason,context_bridge_captured_at
823048,2026-06-06,2026-06-06T18:15:00+00:00,2026-06-06T13:40:39.003341+00:00,St. Louis Cardinals,Cincinnati Reds,36.0,33.5,108.5,142.0,78.0,109.0,139.0,175.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823049,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-05T23:08:37.410209+00:00,St. Louis Cardinals,Cincinnati Reds,21.0,10.5,63.5,74.0,0.0,0.0,127.0,148.0,0.3,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823050,2026-06-01,2026-06-01T23:45:00+00:00,2026-06-01T23:03:22.306671+00:00,St. Louis Cardinals,Texas Rangers,-64.0,-37.0,143.0,106.0,61.0,51.0,225.0,161.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823051,2026-06-03,2026-06-03T23:45:00+00:00,2026-06-03T23:43:03.467080+00:00,St. Louis Cardinals,Texas Rangers,-33.0,-30.5,120.5,90.0,66.0,38.0,175.0,142.0,1.0,0.7,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823052,2026-06-02,2026-06-02T23:45:00+00:00,2026-06-02T23:02:12.073800+00:00,St. Louis Cardinals,Texas Rangers,-23.0,-9.0,121.0,112.0,48.0,53.0,194.0,171.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823053,2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T23:09:04.009586+00:00,St. Louis Cardinals,Chicago Cubs,-23.0,-38.0,124.5,86.5,85.0,32.0,164.0,141.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823054,2026-05-30,2026-05-30T23:15:00+00:00,2026-05-30T22:01:24.114016+00:00,St. Louis Cardinals,Chicago Cubs,86.0,23.0,86.5,109.5,79.0,39.0,94.0,180.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823121,2026-06-29,2026-06-30T01:40:00+00:00,2026-06-29T11:21:42.120433+00:00,Seattle Mariners,Los Angeles Angels,101.0,54.0,84.5,138.5,62.0,69.0,107.0,208.0,0.75,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823123,2026-06-21,2026-06-21T20:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Seattle Mariners,Boston Red Sox,-62.0,-49.5,118.5,69.0,71.0,34.0,166.0,104.0,1.0,0.6,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823124,2026-06-19,2026-06-20T02:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Seattle Mariners,Boston Red Sox,45.0,24.0,72.5,96.5,32.0,35.0,113.0,158.0,0.6,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823125,2026-06-18,2026-06-18T20:10:00+00:00,2026-06-18T18:32:06.641012+00:00,Seattle Mariners,Baltimore Orioles,-35.0,-36.0,68.0,32.0,55.0,18.0,81.0,46.0,0.65,0.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823126,2026-06-20,2026-06-21T02:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Seattle Mariners,Boston Red Sox,-22.0,-25.0,106.5,81.5,63.0,35.0,150.0,128.0,1.0,0.6,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823127,2026-06-17,2026-06-18T01:40:00+00:00,2026-06-17T22:49:45.131796+00:00,Seattle Mariners,Baltimore Orioles,4.0,3.0,58.5,61.5,26.0,28.0,91.0,95.0,0.25,0.35,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823128,2026-06-16,2026-06-17T01:40:00+00:00,2026-06-16T23:41:50.007397+00:00,Seattle Mariners,Baltimore Orioles,10.0,5.0,53.5,58.5,0.0,0.0,107.0,117.0,0.2,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823129,2026-06-02,2026-06-03T01:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Seattle Mariners,New York Mets,60.0,63.0,114.5,177.5,58.0,124.0,171.0,231.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823130,2026-06-03,2026-06-03T19:40:00+00:00,2026-06-03T18:23:52.453650+00:00,Seattle Mariners,New York Mets,140.0,117.0,100.5,217.5,36.0,130.0,165.0,305.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823131,2026-06-01,2026-06-02T01:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Seattle Mariners,New York Mets,-42.0,-31.0,141.0,110.0,71.0,51.0,211.0,169.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823132,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Seattle Mariners,Arizona Diamondbacks,-26.0,-24.0,119.5,95.5,98.0,76.0,141.0,115.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823133,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T20:07:12.119028+00:00,Seattle Mariners,Arizona Diamondbacks,-27.0,-16.0,91.0,75.0,42.0,37.0,140.0,113.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823204,2026-06-28,2026-06-28T20:05:00+00:00,2026-06-28T18:11:49.085308+00:00,San Francisco Giants,Atlanta Braves,-31.0,-9.0,101.5,92.5,34.0,47.0,169.0,138.0,0.85,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823206,2026-06-26,2026-06-27T02:15:00+00:00,2026-06-26T22:20:58.424642+00:00,San Francisco Giants,Atlanta Braves,-4.0,-40.5,107.0,66.5,77.0,0.0,137.0,133.0,0.85,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823207,2026-06-27,2026-06-28T01:05:00+00:00,2026-06-27T22:11:05.103138+00:00,San Francisco Giants,Atlanta Braves,-19.0,7.0,117.5,124.5,58.0,91.0,177.0,158.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823208,2026-06-24,2026-06-25T01:45:00+00:00,2026-06-24T23:14:43.118520+00:00,San Francisco Giants,Athletics,129.0,93.0,18.0,111.0,18.0,75.0,18.0,147.0,0.0,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823209,2026-06-25,2026-06-25T19:45:00+00:00,2026-06-25T17:20:24.429757+00:00,San Francisco Giants,Athletics,74.0,45.5,51.0,96.5,42.0,59.0,60.0,134.0,0.3,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823210,2026-06-23,2026-06-24T01:45:00+00:00,2026-06-23T23:14:51.379243+00:00,San Francisco Giants,Athletics,58.0,29.0,40.5,69.5,0.0,0.0,81.0,139.0,0.1,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823211,2026-06-12,2026-06-13T02:15:00+00:00,2026-06-12T23:22:44.338782+00:00,San Francisco Giants,Chicago Cubs,-19.0,21.0,95.0,116.0,0.0,61.0,190.0,171.0,0.55,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823212,2026-06-14,2026-06-14T19:10:00+00:00,2026-06-14T12:01:32.809155+00:00,San Francisco Giants,Chicago Cubs,12.0,-9.5,124.0,114.5,95.0,64.0,153.0,165.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823213,2026-06-13,2026-06-14T02:05:00+00:00,2026-06-13T14:54:26.594670+00:00,San Francisco Giants,Chicago Cubs,28.0,5.0,96.5,101.5,58.0,40.0,135.0,163.0,0.85,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823214,2026-06-09,2026-06-10T01:45:00+00:00,2026-06-09T22:25:45.628325+00:00,San Francisco Giants,Washington Nationals,66.0,79.5,91.5,171.0,25.0,118.0,158.0,224.0,0.7,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823215,2026-06-10,2026-06-10T19:45:00+00:00,2026-06-10T18:34:29.577011+00:00,San Francisco Giants,Washington Nationals,56.0,15.0,159.0,174.0,113.0,87.0,205.0,261.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823218,2026-06-08,2026-06-09T01:45:00+00:00,2026-06-08T23:48:33.404711+00:00,San Francisco Giants,Washington Nationals,-17.0,-14.0,128.5,114.5,67.0,56.0,190.0,173.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823281,2026-06-28,2026-06-28T20:10:00+00:00,2026-06-28T18:11:49.085308+00:00,San Diego Padres,Los Angeles Dodgers,-81.0,-87.5,179.5,92.0,155.0,61.0,204.0,123.0,1.0,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823283,2026-06-27,2026-06-28T00:40:00+00:00,2026-06-27T22:11:05.103138+00:00,San Diego Padres,Los Angeles Dodgers,31.0,22.0,71.0,93.0,49.0,62.0,93.0,124.0,0.65,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823284,2026-06-24,2026-06-25T00:40:00+00:00,2026-06-24T23:14:43.118520+00:00,San Diego Padres,Atlanta Braves,-119.0,-110.0,237.5,127.5,167.0,66.0,308.0,189.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823285,2026-06-26,2026-06-27T01:45:00+00:00,2026-06-26T22:20:58.424642+00:00,San Diego Padres,Los Angeles Dodgers,-122.0,-61.0,105.5,44.5,0.0,0.0,211.0,89.0,0.55,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823286,2026-06-23,2026-06-24T01:40:00+00:00,2026-06-23T23:14:51.379243+00:00,San Diego Padres,Atlanta Braves,-63.0,-15.0,133.5,118.5,32.0,65.0,235.0,172.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823287,2026-06-10,2026-06-10T20:10:00+00:00,2026-06-10T18:34:29.577011+00:00,San Diego Padres,Cincinnati Reds,-79.0,-71.0,211.5,140.5,134.0,71.0,289.0,210.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823288,2026-06-22,2026-06-23T02:10:00+00:00,2026-06-22T23:27:07.473559+00:00,San Diego Padres,Atlanta Braves,-105.0,-78.0,193.0,115.0,109.0,58.0,277.0,172.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823289,2026-06-08,2026-06-09T01:40:00+00:00,2026-06-08T23:48:33.404711+00:00,San Diego Padres,Cincinnati Reds,56.0,31.0,140.0,171.0,88.0,94.0,192.0,248.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823290,2026-06-09,2026-06-10T01:40:00+00:00,2026-06-09T22:25:45.628325+00:00,San Diego Padres,Cincinnati Reds,-21.0,-21.5,136.0,114.5,67.0,45.0,205.0,184.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823291,2026-06-07,2026-06-07T20:10:00+00:00,2026-06-07T10:56:39.401112+00:00,San Diego Padres,New York Mets,-110.0,-63.0,116.0,53.0,50.0,34.0,182.0,72.0,1.0,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823292,2026-06-06,2026-06-07T02:10:00+00:00,2026-06-06T13:40:39.003341+00:00,San Diego Padres,New York Mets,-91.0,-53.5,109.5,56.0,54.0,38.0,165.0,74.0,1.0,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823293,2026-06-05,2026-06-06T01:40:00+00:00,2026-06-05T23:08:37.410209+00:00,San Diego Padres,New York Mets,5.0,-36.5,119.5,83.0,78.0,0.0,161.0,166.0,1.0,0.45,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823362,2026-06-28,2026-06-28T17:35:00+00:00,2026-06-28T16:20:35.050103+00:00,Pittsburgh Pirates,Cincinnati Reds,-90.0,-60.5,146.5,86.0,83.0,52.0,210.0,120.0,1.0,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823363,2026-06-26,2026-06-26T22:40:00+00:00,2026-06-26T22:20:58.424642+00:00,Pittsburgh Pirates,Cincinnati Reds,-19.0,-43.5,112.5,69.0,68.0,0.0,157.0,138.0,1.0,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823364,2026-06-27,2026-06-27T20:05:00+00:00,2026-06-27T18:12:17.625259+00:00,Pittsburgh Pirates,Cincinnati Reds,-44.0,-17.5,112.5,95.0,59.0,68.0,166.0,122.0,1.0,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823365,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Pittsburgh Pirates,Seattle Mariners,-26.0,-13.0,66.0,53.0,0.0,0.0,132.0,106.0,0.3,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823366,2026-06-25,2026-06-25T16:35:00+00:00,2026-06-25T14:48:28.010175+00:00,Pittsburgh Pirates,Seattle Mariners,30.0,31.5,64.0,95.5,39.0,72.0,89.0,119.0,0.5,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823367,2026-06-24,2026-06-24T22:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Pittsburgh Pirates,Seattle Mariners,-68.0,-35.5,100.0,64.5,50.0,47.0,150.0,82.0,1.0,0.65,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823368,2026-06-14,2026-06-14T16:15:00+00:00,2026-06-14T12:01:32.809155+00:00,Pittsburgh Pirates,Miami Marlins,-51.0,1.0,141.5,142.5,51.0,104.0,232.0,181.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823369,2026-06-13,2026-06-13T20:05:00+00:00,2026-06-13T14:54:26.594670+00:00,Pittsburgh Pirates,Miami Marlins,-109.0,-80.5,171.5,91.0,70.0,18.0,273.0,164.0,1.0,0.55,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823370,2026-06-12,2026-06-12T22:40:00+00:00,2026-06-12T21:52:30.159126+00:00,Pittsburgh Pirates,Miami Marlins,-82.0,-67.0,213.5,146.5,111.0,59.0,316.0,234.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823371,2026-06-11,2026-06-11T22:40:00+00:00,2026-06-11T21:25:37.149013+00:00,Pittsburgh Pirates,Los Angeles Dodgers,-91.0,-69.0,148.5,79.5,92.0,45.0,205.0,114.0,1.0,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823372,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Pittsburgh Pirates,Los Angeles Dodgers,-3.0,-23.5,170.0,146.5,113.0,69.0,227.0,224.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823373,2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T16:07:50.641249+00:00,Pittsburgh Pirates,Minnesota Twins,4.0,-9.5,156.5,147.0,89.0,66.0,224.0,228.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823374,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Pittsburgh Pirates,Los Angeles Dodgers,12.0,6.0,78.5,84.5,0.0,0.0,157.0,169.0,0.45,0.45,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823375,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T19:14:08.902169+00:00,Pittsburgh Pirates,Minnesota Twins,15.0,20.5,140.0,160.5,57.0,83.0,223.0,238.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823444,2026-06-29,2026-06-29T22:40:00+00:00,2026-06-29T11:21:42.120433+00:00,Philadelphia Phillies,Pittsburgh Pirates,-43.0,-38.5,174.5,136.0,99.0,65.0,250.0,207.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823447,2026-06-20,2026-06-20T23:15:00+00:00,2026-06-20T22:18:04.386974+00:00,Philadelphia Phillies,New York Mets,-84.0,-42.0,91.0,49.0,0.0,0.0,182.0,98.0,0.55,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823448,2026-06-18,2026-06-18T22:40:00+00:00,2026-06-18T21:26:08.371620+00:00,Philadelphia Phillies,New York Mets,31.0,-22.0,143.5,121.5,106.0,31.0,181.0,212.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823449,2026-06-21,2026-06-21T23:20:00+00:00,2026-06-21T22:20:49.121883+00:00,Philadelphia Phillies,New York Mets,31.0,35.5,81.0,116.5,43.0,83.0,119.0,150.0,0.6,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823450,2026-06-17,2026-06-17T17:05:00+00:00,2026-06-17T13:54:21.557616+00:00,Philadelphia Phillies,Miami Marlins,50.0,41.5,71.5,113.0,26.0,59.0,117.0,167.0,0.45,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823451,2026-06-16,2026-06-16T22:40:00+00:00,2026-06-16T21:14:10.018628+00:00,Philadelphia Phillies,Miami Marlins,41.0,27.0,110.0,137.0,49.0,62.0,171.0,212.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823452,2026-06-15,2026-06-15T22:40:00+00:00,2026-06-15T10:30:49.037896+00:00,Philadelphia Phillies,Miami Marlins,-66.0,-31.0,138.0,107.0,42.0,46.0,234.0,168.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823453,2026-06-07,2026-06-07T17:35:00+00:00,2026-06-07T10:56:39.401112+00:00,Philadelphia Phillies,Chicago White Sox,46.0,64.0,98.5,162.5,51.0,133.0,146.0,192.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823454,2026-06-06,2026-06-06T20:05:00+00:00,2026-06-06T13:40:39.003341+00:00,Philadelphia Phillies,Chicago White Sox,-19.0,-6.0,92.5,86.5,52.0,59.0,133.0,114.0,0.85,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823455,2026-06-05,2026-06-05T22:40:00+00:00,2026-06-05T21:25:18.854859+00:00,Philadelphia Phillies,Chicago White Sox,-33.0,-38.0,88.5,50.5,43.0,0.0,134.0,101.0,0.6,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823456,2026-06-03,2026-06-03T22:40:00+00:00,2026-06-03T21:48:35.136209+00:00,Philadelphia Phillies,San Diego Padres,-37.0,-20.0,98.0,78.0,53.0,50.0,143.0,106.0,0.85,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823457,2026-06-04,2026-06-04T17:05:00+00:00,2026-06-04T14:58:51.159192+00:00,Philadelphia Phillies,San Diego Padres,-8.0,-6.5,64.5,58.0,38.0,33.0,91.0,83.0,0.5,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823460,2026-06-02,2026-06-02T22:40:00+00:00,2026-06-02T21:54:22.349462+00:00,Philadelphia Phillies,San Diego Padres,-51.0,-25.5,75.0,49.5,0.0,0.0,150.0,99.0,0.45,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823529,2026-06-29,2026-06-29T23:05:00+00:00,2026-06-29T11:21:42.120433+00:00,New York Yankees,Detroit Tigers,53.0,38.5,91.0,129.5,57.0,81.0,125.0,178.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823531,2026-06-21,2026-06-21T17:35:00+00:00,2026-06-21T16:01:38.010521+00:00,New York Yankees,Cincinnati Reds,-46.0,-25.0,105.0,80.0,63.0,59.0,147.0,101.0,0.85,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823532,2026-06-20,2026-06-20T17:35:00+00:00,2026-06-20T16:26:28.968464+00:00,New York Yankees,Cincinnati Reds,-37.0,-21.5,93.5,72.0,48.0,42.0,139.0,102.0,0.85,0.6,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
