game_id,game_date,start_time,captured_at,home_team,away_team,home_top3_player_ids,away_top3_player_ids,home_top3_player_names,away_top3_player_names,home_top3_source_status,away_top3_source_status,home_top3_reason,away_top3_reason,top3_player_source,top3_player_captured_at
823615,2026-06-14,2026-06-14T17:40:00+00:00,2026-06-14T12:01:32.809155+00:00,New York Mets,Atlanta Braves,"665742,682626,676724","621566,671739,686948","Juan Soto,Francisco Alvarez,Jared Young","Matt Olson,Michael Harris II,Drake Baldwin",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823616,2026-06-13,2026-06-13T20:10:00+00:00,2026-06-13T14:54:26.594670+00:00,New York Mets,Atlanta Braves,"665742,682626,676724","621566,671739,686948","Juan Soto,Francisco Alvarez,Jared Young","Matt Olson,Michael Harris II,Drake Baldwin",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823617,2026-06-12,2026-06-12T23:15:00+00:00,2026-06-12T21:52:30.159126+00:00,New York Mets,Atlanta Braves,"701807,666182,665742","643289,671739,621566","701807,666182,665742","643289,671739,621566",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823618,2026-06-10,2026-06-10T23:10:00+00:00,2026-06-10T21:27:34.957253+00:00,New York Mets,St. Louis Cardinals,"701807,666182,665742","802139,671056,676475","701807,666182,665742","802139,671056,676475",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823619,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,New York Mets,St. Louis Cardinals,"701807,666182,665742","676369,663457,691023","701807,666182,665742","Nelson Velázquez,Lars Nootbaar,Jordan Walker",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823620,2026-06-09,2026-06-09T23:10:00+00:00,2026-06-09T22:25:45.628325+00:00,New York Mets,St. Louis Cardinals,"701807,666182,665742","802139,671056,676475","701807,666182,665742","802139,671056,676475",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823621,2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T16:07:50.641249+00:00,New York Mets,Miami Marlins,"701807,666182,665742","665923,672640,669364","701807,666182,665742","Esteury Ruiz,Otto Lopez,Xavier Edwards",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823622,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,New York Mets,Miami Marlins,"665742,682626,676724","665923,672640,669364","Juan Soto,Francisco Alvarez,Jared Young","Esteury Ruiz,Otto Lopez,Xavier Edwards",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823690,2026-06-23,2026-06-23T23:40:00+00:00,2026-06-23T23:14:51.379243+00:00,Minnesota Twins,Los Angeles Dodgers,"668885,621439,605137","660271,681624,518692","668885,621439,605137","660271,681624,518692",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823691,2026-06-24,2026-06-24T23:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Minnesota Twins,Los Angeles Dodgers,"663616,621439,665019","660271,681624,518692","663616,621439,665019","660271,681624,518692",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823692,2026-06-22,2026-06-22T23:40:00+00:00,2026-06-22T23:27:07.473559+00:00,Minnesota Twins,Los Angeles Dodgers,"663616,621439,665019","660271,681624,518692","663616,621439,665019","660271,681624,518692",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823693,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Minnesota Twins,St. Louis Cardinals,"621439,668952,663616","676369,663457,691023","Byron Buxton,Ryan Kreidler,Trevor Larnach","Nelson Velázquez,Lars Nootbaar,Jordan Walker",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823694,2026-06-13,2026-06-13T18:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Minnesota Twins,St. Louis Cardinals,"621439,668952,663616","676369,663457,691023","Byron Buxton,Ryan Kreidler,Trevor Larnach","Nelson Velázquez,Lars Nootbaar,Jordan Walker",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823695,2026-06-12,2026-06-13T00:10:00+00:00,2026-06-12T23:22:44.338782+00:00,Minnesota Twins,St. Louis Cardinals,"663616,621439,665019","802139,671056,676475","663616,621439,665019","802139,671056,676475",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823696,2026-06-07,2026-06-07T18:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Minnesota Twins,Kansas City Royals,"621439,668952,663616","670231,695506,677951","Byron Buxton,Ryan Kreidler,Trevor Larnach","John Rave,Jac Caglianone,Bobby Witt Jr.",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823697,2026-06-06,2026-06-06T18:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Minnesota Twins,Kansas City Royals,"621439,668952,663616","670231,695506,677951","Byron Buxton,Ryan Kreidler,Trevor Larnach","John Rave,Jac Caglianone,Bobby Witt Jr.",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823698,2026-06-04,2026-06-04T23:40:00+00:00,2026-06-04T22:20:52.609536+00:00,Minnesota Twins,Kansas City Royals,"621439,686797,665019","695600,677951,686469","621439,686797,665019","695600,677951,686469",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823699,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-05T23:08:37.410209+00:00,Minnesota Twins,Kansas City Royals,"621439,686797,665019","695600,677951,686469","621439,686797,665019","695600,677951,686469",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823700,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Minnesota Twins,Chicago White Sox,"621439,686797,665019","805367,545341,678246","621439,686797,665019","805367,545341,678246",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823701,2026-06-03,2026-06-03T17:40:00+00:00,2026-06-03T14:02:07.840520+00:00,Minnesota Twins,Chicago White Sox,"621439,686797,663616","545341,678577,678246","621439,686797,663616","Randal Grichuk,Junior Perez,Miguel Vargas",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823702,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Minnesota Twins,Chicago White Sox,"621439,686797,665019","803011,678246,643217","621439,686797,665019","803011,678246,643217",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823772,2026-06-18,2026-06-18T18:10:00+00:00,2026-06-18T15:44:17.819682+00:00,Milwaukee Brewers,Cleveland Guardians,"592885,694192,668930","683953,681807,677587","592885,694192,668930","683953,681807,677587",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823774,2026-06-17,2026-06-17T23:40:00+00:00,2026-06-17T22:49:45.131796+00:00,Milwaukee Brewers,Cleveland Guardians,"592885,694192,668930","683953,700932,677587","592885,694192,668930","683953,700932,677587",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823775,2026-06-16,2026-06-16T23:40:00+00:00,2026-06-16T21:14:10.018628+00:00,Milwaukee Brewers,Cleveland Guardians,"592885,694192,668930","683953,677587,656555","592885,694192,668930","683953,677587,656555",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823776,2026-06-13,2026-06-13T23:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Milwaukee Brewers,Philadelphia Phillies,"683734,641343,694192","656941,547180,669016","Andrew Vaughn,Jake Bauers,Jackson Chourio","Kyle Schwarber,Bryce Harper,Brandon Marsh",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823777,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Milwaukee Brewers,Philadelphia Phillies,"683734,641343,694192","656941,547180,669016","Andrew Vaughn,Jake Bauers,Jackson Chourio","Kyle Schwarber,Bryce Harper,Brandon Marsh",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823778,2026-06-12,2026-06-12T23:40:00+00:00,2026-06-12T23:22:44.338782+00:00,Milwaukee Brewers,Philadelphia Phillies,"592885,694192,668930","656941,607208,547180","592885,694192,668930","656941,607208,547180",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823779,2026-06-04,2026-06-04T18:10:00+00:00,2026-06-04T17:48:36.964964+00:00,Milwaukee Brewers,San Francisco Giants,"592885,694192,668930","669477,646240,650333","592885,694192,668930","669477,646240,650333",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823780,2026-06-03,2026-06-03T23:40:00+00:00,2026-06-03T21:48:35.136209+00:00,Milwaukee Brewers,San Francisco Giants,"592885,683734,668930","669477,646240,650333","592885,683734,668930","669477,646240,650333",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823781,2026-06-01,2026-06-01T23:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Milwaukee Brewers,San Francisco Giants,"592885,694192,668930","669477,646240,650333","592885,694192,668930","669477,646240,650333",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823782,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Milwaukee Brewers,San Francisco Giants,"592885,694192,668930","669477,646240,650333","592885,694192,668930","669477,646240,650333",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823849,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Miami Marlins,Texas Rangers,"805300,672640,669065","592626,694671,607043","805300,672640,669065","592626,694671,607043",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823850,2026-06-24,2026-06-24T16:10:00+00:00,2026-06-24T14:48:33.571584+00:00,Miami Marlins,Texas Rangers,"669364,672640,669065","592626,694671,673962","669364,672640,669065","592626,694671,673962",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823851,2026-06-22,2026-06-22T22:40:00+00:00,2026-06-22T21:09:28.267174+00:00,Miami Marlins,Texas Rangers,"681715,672640,669065","592626,694671,673962","681715,672640,669065","592626,694671,673962",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823852,2026-06-21,2026-06-21T17:40:00+00:00,2026-06-21T16:01:38.010521+00:00,Miami Marlins,San Francisco Giants,"665923,672640,669364","650333,805811,669477","Esteury Ruiz,Otto Lopez,Xavier Edwards","650333,805811,669477",api_ops,daily_context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823853,2026-06-19,2026-06-19T23:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Miami Marlins,San Francisco Giants,"689414,683357,681715","650333,805811,656305","689414,683357,681715","650333,805811,656305",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823854,2026-06-20,2026-06-20T20:10:00+00:00,2026-06-20T18:20:10.253984+00:00,Miami Marlins,San Francisco Giants,"689414,672640,669065","650333,805811,656305","689414,672640,669065","650333,805811,656305",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823855,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Miami Marlins,Arizona Diamondbacks,"665923,672640,669364","682998,672515,606466","Esteury Ruiz,Otto Lopez,Xavier Edwards","Corbin Carroll,Gabriel Moreno,Ketel Marte",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823856,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Miami Marlins,Arizona Diamondbacks,"689414,672640,669065","606466,682998,672515","689414,672640,669065","606466,682998,672515",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823857,2026-06-07,2026-06-07T17:40:00+00:00,2026-06-07T10:56:39.401112+00:00,Miami Marlins,Tampa Bay Rays,"665923,672640,669364","650490,691406,666018","Esteury Ruiz,Otto Lopez,Xavier Edwards","Yandy Díaz,Junior Caminero,Jonathan Aranda",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823858,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Miami Marlins,Arizona Diamondbacks,"689414,672640,669065","606466,682998,672515","689414,672640,669065","606466,682998,672515",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823859,2026-06-06,2026-06-06T20:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Miami Marlins,Tampa Bay Rays,"665923,672640,669364","650490,691406,666018","Esteury Ruiz,Otto Lopez,Xavier Edwards","Yandy Díaz,Junior Caminero,Jonathan Aranda",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823860,2026-06-05,2026-06-05T23:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Miami Marlins,Tampa Bay Rays,"689414,672640,669065","802415,691406,666018","689414,672640,669065","802415,691406,666018",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823934,2026-06-21,2026-06-21T20:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Los Angeles Dodgers,Baltimore Orioles,"660271,681624,518692","621493,683002,624413","660271,681624,518692","621493,683002,624413",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823936,2026-06-19,2026-06-20T02:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Los Angeles Dodgers,Baltimore Orioles,"660271,571970,518692","621493,683002,624413","Shohei Ohtani,Max Muncy,Freddie Freeman","621493,683002,624413",api_ops,daily_context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823937,2026-06-20,2026-06-21T02:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Los Angeles Dodgers,Baltimore Orioles,"660271,681624,518692","624413,677942,694212","660271,681624,518692","Pete Alonso,Blaze Alexander,Samuel Basallo",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823938,2026-06-15,2026-06-16T02:10:00+00:00,2026-06-15T10:30:49.037896+00:00,Los Angeles Dodgers,Tampa Bay Rays,"660271,571970,518692","650490,691406,666018","Shohei Ohtani,Max Muncy,Freddie Freeman","Yandy Díaz,Junior Caminero,Jonathan Aranda",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823939,2026-06-16,2026-06-17T02:10:00+00:00,2026-06-16T23:41:50.007397+00:00,Los Angeles Dodgers,Tampa Bay Rays,"660271,681624,518692","650490,596103,666018","660271,681624,518692","650490,596103,666018",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823940,2026-06-17,2026-06-17T19:10:00+00:00,2026-06-17T17:14:15.859563+00:00,Los Angeles Dodgers,Tampa Bay Rays,"669242,681624,518692","650490,666018,656775","669242,681624,518692","650490,666018,656775",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823941,2026-06-07,2026-06-07T20:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Los Angeles Dodgers,Los Angeles Angels,"660271,571970,518692","622268,687263,685133","Shohei Ohtani,Max Muncy,Freddie Freeman","Donovan Walton,Zach Neto,Wade Meckler",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823942,2026-06-06,2026-06-07T02:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Los Angeles Dodgers,Los Angeles Angels,"660271,571970,518692","622268,687263,685133","Shohei Ohtani,Max Muncy,Freddie Freeman","Donovan Walton,Zach Neto,Wade Meckler",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823943,2026-06-05,2026-06-06T02:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Los Angeles Dodgers,Los Angeles Angels,"660271,681624,518692","687263,545361,685133","660271,681624,518692","687263,545361,685133",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823944,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T20:07:12.119028+00:00,Los Angeles Dodgers,Philadelphia Phillies,"660271,681624,518692","656941,607208,547180","660271,681624,518692","656941,607208,547180",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
823945,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Los Angeles Dodgers,Philadelphia Phillies,"660271,571970,518692","656941,547180,669016","Shohei Ohtani,Max Muncy,Freddie Freeman","Kyle Schwarber,Bryce Harper,Brandon Marsh",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824016,2026-06-22,2026-06-23T01:38:00+00:00,2026-06-22T23:27:07.473559+00:00,Los Angeles Angels,Baltimore Orioles,"687263,694384,666176","621493,683002,624413","687263,694384,666176","621493,683002,624413",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824017,2026-06-23,2026-06-24T01:38:00+00:00,2026-06-23T23:14:51.379243+00:00,Los Angeles Angels,Baltimore Orioles,"687263,687093,694384","621493,683002,624413","687263,687093,694384","621493,683002,624413",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824018,2026-06-24,2026-06-24T20:07:00+00:00,2026-06-24T19:58:28.534242+00:00,Los Angeles Angels,Baltimore Orioles,"694384,694203,685133","621493,683002,665750","694384,694203,685133","621493,683002,665750",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824019,2026-06-13,2026-06-14T02:07:00+00:00,2026-06-13T14:54:26.594670+00:00,Los Angeles Angels,Tampa Bay Rays,"622268,687263,685133","650490,691406,666018","Donovan Walton,Zach Neto,Wade Meckler","Yandy Díaz,Junior Caminero,Jonathan Aranda",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824020,2026-06-12,2026-06-13T01:38:00+00:00,2026-06-12T23:22:44.338782+00:00,Los Angeles Angels,Tampa Bay Rays,"687263,545361,666176","650490,666018,691406","687263,545361,666176","650490,666018,691406",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824021,2026-06-14,2026-06-14T20:07:00+00:00,2026-06-14T12:01:32.809155+00:00,Los Angeles Angels,Tampa Bay Rays,"622268,687263,685133","650490,691406,666018","Donovan Walton,Zach Neto,Wade Meckler","Yandy Díaz,Junior Caminero,Jonathan Aranda",api_ops,api_ops,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824022,2026-06-10,2026-06-11T01:38:00+00:00,2026-06-10T21:27:34.957253+00:00,Los Angeles Angels,Houston Astros,"687263,545361,685133","670541,665161,572233","687263,545361,685133","Yordan Alvarez,Jeremy Peña,Christian Walker",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824023,2026-06-09,2026-06-10T01:38:00+00:00,2026-06-09T22:25:45.628325+00:00,Los Angeles Angels,Houston Astros,"687263,545361,685133","670541,665161,572233","687263,545361,685133","Yordan Alvarez,Jeremy Peña,Christian Walker",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824024,2026-06-03,2026-06-04T01:38:00+00:00,2026-06-03T23:43:03.467080+00:00,Los Angeles Angels,Colorado Rockies,"624585,545361,685133","664983,671289,681198","624585,545361,685133","664983,671289,681198",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824025,2026-06-08,2026-06-09T01:38:00+00:00,2026-06-08T23:48:33.404711+00:00,Los Angeles Angels,Houston Astros,"687263,545361,685133","665161,670541,572233","687263,545361,685133","665161,670541,572233",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824026,2026-06-02,2026-06-03T01:38:00+00:00,2026-06-02T23:02:12.073800+00:00,Los Angeles Angels,Colorado Rockies,"624585,545361,685133","666160,694249,681198","624585,545361,685133","Mickey Moniak,Cole Carrigg,TJ Rumfield",daily_context,api_ops,Using existing top3 player ids from daily context,Top3 selected by season hitting OPS/OBP+SLG for 2026; players_with_stats=3,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824027,2026-06-01,2026-06-02T01:38:00+00:00,2026-06-01T23:03:22.306671+00:00,Los Angeles Angels,Colorado Rockies,"687263,545361,687093","664983,671289,696100","687263,545361,687093","664983,671289,696100",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
824095,2026-06-21,2026-06-21T18:10:00+00:00,2026-06-21T16:01:38.010521+00:00,Kansas City Royals,St. Louis Cardinals,"695600,672580,695506","802139,671056,676475","695600,672580,695506","802139,671056,676475",daily_context,daily_context,Using existing top3 player ids from daily context,Using existing top3 player ids from daily context,daily_context_or_mlb_stats_api,2026-06-24T21:41:23.514929+00:00
