experiment,fold_id,game_id,game_date,home_team,away_team,research_home_prob,outcome
core_plus__bullpen_ip_diff,1,825074,2026-06-07,D-backs,Nationals,0.4595061011011348,1
core_plus__bullpen_ip_diff,1,822806,2026-06-08,Blue Jays,Phillies,0.5041208220796193,0
core_plus__bullpen_ip_diff,1,822972,2026-06-08,Rays,Red Sox,0.31560878033216605,1
core_plus__bullpen_ip_diff,1,823218,2026-06-09,Giants,Nationals,0.48677342717412747,0
core_plus__bullpen_ip_diff,1,823289,2026-06-09,Padres,Reds,0.4613898347620362,1
core_plus__bullpen_ip_diff,1,824025,2026-06-09,Angels,Astros,0.289053998770325,0
core_plus__bullpen_ip_diff,1,824427,2026-06-08,Guardians,Yankees,0.47492291746550547,0
core_plus__bullpen_ip_diff,1,824829,2026-06-08,Orioles,Mariners,0.4736769007319425,0
core_plus__bullpen_ip_diff,1,824998,2026-06-09,Athletics,Brewers,0.6041391997307886,0
core_plus__bullpen_ip_diff,1,822805,2026-06-09,Blue Jays,Phillies,0.511927319673194,1
core_plus__bullpen_ip_diff,1,822969,2026-06-09,Rays,Red Sox,0.35647658736112325,1
core_plus__bullpen_ip_diff,1,823214,2026-06-10,Giants,Nationals,0.48837520874680507,0
core_plus__bullpen_ip_diff,1,823290,2026-06-10,Padres,Reds,0.46476967498985866,0
core_plus__bullpen_ip_diff,1,823374,2026-06-09,Pirates,Dodgers,0.6131101107827936,0
core_plus__bullpen_ip_diff,1,823620,2026-06-09,Mets,Cardinals,0.7321948916556684,0
core_plus__bullpen_ip_diff,1,823858,2026-06-09,Marlins,D-backs,0.8327728948621499,1
core_plus__bullpen_ip_diff,1,824023,2026-06-10,Angels,Astros,0.3757415657580264,1
core_plus__bullpen_ip_diff,1,824105,2026-06-09,Royals,Rangers,0.46658626463435005,1
core_plus__bullpen_ip_diff,1,824267,2026-06-09,Tigers,Twins,0.7361149777452033,1
core_plus__bullpen_ip_diff,1,824347,2026-06-10,Rockies,Cubs,0.37634861261321834,1
core_plus__bullpen_ip_diff,1,824429,2026-06-09,Guardians,Yankees,0.40723577122886434,0
core_plus__bullpen_ip_diff,1,824591,2026-06-09,White Sox,Braves,0.6748801830350163,1
core_plus__bullpen_ip_diff,1,824830,2026-06-09,Orioles,Mariners,0.38282266758847655,0
core_plus__bullpen_ip_diff,1,824999,2026-06-10,Athletics,Brewers,0.723024978250033,1
core_plus__bullpen_ip_diff,1,822804,2026-06-10,Blue Jays,Phillies,0.3649055549864406,0
core_plus__bullpen_ip_diff,1,822970,2026-06-10,Rays,Red Sox,0.48851005504168116,1
core_plus__bullpen_ip_diff,1,823215,2026-06-10,Giants,Nationals,0.3707366593684671,1
core_plus__bullpen_ip_diff,1,823287,2026-06-10,Padres,Reds,0.6286416063259902,1
core_plus__bullpen_ip_diff,1,823372,2026-06-10,Pirates,Dodgers,0.42166021740557075,1
core_plus__bullpen_ip_diff,1,823618,2026-06-10,Mets,Cardinals,0.7655823048018261,0
core_plus__bullpen_ip_diff,1,823856,2026-06-10,Marlins,D-backs,0.6540718877286813,1
core_plus__bullpen_ip_diff,1,824022,2026-06-11,Angels,Astros,0.30144546732652006,1
core_plus__bullpen_ip_diff,1,824103,2026-06-10,Royals,Rangers,0.4590401016520751,0
core_plus__bullpen_ip_diff,1,824266,2026-06-10,Tigers,Twins,0.6884241666837441,0
core_plus__bullpen_ip_diff,1,824348,2026-06-11,Rockies,Cubs,0.25766618017692616,1
core_plus__bullpen_ip_diff,1,824428,2026-06-10,Guardians,Yankees,0.5280629258645588,0
core_plus__bullpen_ip_diff,1,824590,2026-06-10,White Sox,Braves,0.6806770905113034,1
core_plus__bullpen_ip_diff,1,824831,2026-06-10,Orioles,Mariners,0.41491661014402687,1
core_plus__bullpen_ip_diff,1,824996,2026-06-11,Athletics,Brewers,0.6345938204792041,1
core_plus__bullpen_ip_diff,1,823371,2026-06-11,Pirates,Dodgers,0.5292458831019765,0
core_plus__bullpen_ip_diff,1,823619,2026-06-11,Mets,Cardinals,0.641986921103568,1
core_plus__bullpen_ip_diff,1,823855,2026-06-11,Marlins,D-backs,0.8595162310274874,1
core_plus__bullpen_ip_diff,1,824101,2026-06-11,Royals,Rangers,0.48839763082413773,0
core_plus__bullpen_ip_diff,1,824265,2026-06-11,Tigers,Twins,0.7333639799499237,1
core_plus__bullpen_ip_diff,1,824346,2026-06-11,Rockies,Cubs,0.43134198412327857,0
core_plus__bullpen_ip_diff,1,824827,2026-06-11,Orioles,Mariners,0.41688429123552107,1
core_plus__bullpen_ip_diff,1,822726,2026-06-12,Nationals,Mariners,0.4577508784323007,0
core_plus__bullpen_ip_diff,1,822803,2026-06-12,Blue Jays,Yankees,0.4373930302564352,1
core_plus__bullpen_ip_diff,1,823211,2026-06-13,Giants,Cubs,0.636782521544486,0
core_plus__bullpen_ip_diff,1,823370,2026-06-12,Pirates,Marlins,0.6863655605627136,0
core_plus__bullpen_ip_diff,1,823617,2026-06-12,Mets,Braves,0.6388992943864181,1
core_plus__bullpen_ip_diff,1,823695,2026-06-13,Twins,Cardinals,0.6379350620905045,1
core_plus__bullpen_ip_diff,1,823778,2026-06-12,Brewers,Phillies,0.4651764516477634,1
core_plus__bullpen_ip_diff,2,824020,2026-06-13,Angels,Rays,0.5289582765415553,1
core_plus__bullpen_ip_diff,2,824102,2026-06-13,Royals,Astros,0.5911570249845609,0
core_plus__bullpen_ip_diff,2,824425,2026-06-12,Guardians,Tigers,0.5063162614440394,1
core_plus__bullpen_ip_diff,2,824507,2026-06-12,Reds,D-backs,0.3811284369204707,0
core_plus__bullpen_ip_diff,2,824588,2026-06-12,White Sox,Dodgers,0.48950770849409014,1
core_plus__bullpen_ip_diff,2,824752,2026-06-12,Red Sox,Rangers,0.4307218652608808,1
core_plus__bullpen_ip_diff,2,824826,2026-06-12,Orioles,Padres,0.6461264910667899,1
core_plus__bullpen_ip_diff,2,824997,2026-06-13,Athletics,Rockies,0.48567487804279846,1
core_plus__bullpen_ip_diff,2,822725,2026-06-13,Nationals,Mariners,0.6424352148066036,1
core_plus__bullpen_ip_diff,2,822802,2026-06-13,Blue Jays,Yankees,0.4158804394299936,0
core_plus__bullpen_ip_diff,2,823213,2026-06-14,Giants,Cubs,0.4228786317552125,0
core_plus__bullpen_ip_diff,2,823369,2026-06-13,Pirates,Marlins,0.5503952685913703,1
core_plus__bullpen_ip_diff,2,823616,2026-06-13,Mets,Braves,0.6186958921059904,0
core_plus__bullpen_ip_diff,2,823694,2026-06-13,Twins,Cardinals,0.5782088376961635,0
core_plus__bullpen_ip_diff,2,823776,2026-06-13,Brewers,Phillies,0.46774838046476325,0
core_plus__bullpen_ip_diff,2,824019,2026-06-14,Angels,Rays,0.5278689700231037,1
core_plus__bullpen_ip_diff,2,824100,2026-06-13,Royals,Astros,0.6143646237850012,0
core_plus__bullpen_ip_diff,2,824426,2026-06-13,Guardians,Tigers,0.3507874809908228,1
core_plus__bullpen_ip_diff,2,824508,2026-06-13,Reds,D-backs,0.40636967778560185,1
core_plus__bullpen_ip_diff,2,824587,2026-06-13,White Sox,Dodgers,0.46130876984895985,0
core_plus__bullpen_ip_diff,2,824749,2026-06-13,Red Sox,Rangers,0.3588029941247777,1
core_plus__bullpen_ip_diff,2,824828,2026-06-13,Orioles,Padres,0.5866426069894771,0
core_plus__bullpen_ip_diff,2,824995,2026-06-14,Athletics,Rockies,0.4941521374804244,1
core_plus__bullpen_ip_diff,2,822722,2026-06-14,Nationals,Mariners,0.45533352329549176,1
core_plus__bullpen_ip_diff,2,822801,2026-06-14,Blue Jays,Yankees,0.3857415043154483,0
core_plus__bullpen_ip_diff,2,823212,2026-06-14,Giants,Cubs,0.5789538129124691,1
core_plus__bullpen_ip_diff,2,823368,2026-06-14,Pirates,Marlins,0.6033730050877089,0
core_plus__bullpen_ip_diff,2,823615,2026-06-14,Mets,Braves,0.5542853663927193,1
core_plus__bullpen_ip_diff,2,823693,2026-06-14,Twins,Cardinals,0.47109306873641693,1
core_plus__bullpen_ip_diff,2,823777,2026-06-14,Brewers,Phillies,0.3127850452618154,1
core_plus__bullpen_ip_diff,2,824021,2026-06-14,Angels,Rays,0.49147809982212926,0
core_plus__bullpen_ip_diff,2,824099,2026-06-14,Royals,Astros,0.4032121989705795,1
core_plus__bullpen_ip_diff,2,824506,2026-06-14,Reds,D-backs,0.5597812152250364,0
core_plus__bullpen_ip_diff,2,824586,2026-06-14,White Sox,Dodgers,0.5085706829030853,1
core_plus__bullpen_ip_diff,2,824751,2026-06-14,Red Sox,Rangers,0.4189579642620752,0
core_plus__bullpen_ip_diff,2,824823,2026-06-14,Orioles,Padres,0.5258935653677472,0
core_plus__bullpen_ip_diff,2,824994,2026-06-14,Athletics,Rockies,0.4105447532006212,0
core_plus__bullpen_ip_diff,2,822724,2026-06-15,Nationals,Royals,0.8008002831639291,1
core_plus__bullpen_ip_diff,2,822887,2026-06-16,Rangers,Twins,0.5139533584305328,0
core_plus__bullpen_ip_diff,2,823046,2026-06-15,Cardinals,Padres,0.6397105386491351,1
core_plus__bullpen_ip_diff,2,823452,2026-06-15,Phillies,Marlins,0.6824548090157416,1
core_plus__bullpen_ip_diff,2,823938,2026-06-16,Dodgers,Rays,0.3150449189494462,1
core_plus__bullpen_ip_diff,2,824181,2026-06-16,Astros,Tigers,0.4304759999802224,0
core_plus__bullpen_ip_diff,2,824505,2026-06-15,Reds,Mets,0.45346363623219615,1
core_plus__bullpen_ip_diff,2,824666,2026-06-16,Cubs,Rockies,0.6051431267005716,1
core_plus__bullpen_ip_diff,2,824993,2026-06-16,Athletics,Pirates,0.5916420069666524,1
core_plus__bullpen_ip_diff,2,825071,2026-06-16,D-backs,Angels,0.3504329190673049,1
core_plus__bullpen_ip_diff,2,822723,2026-06-16,Nationals,Royals,0.6617600095701092,1
core_plus__bullpen_ip_diff,2,822888,2026-06-17,Rangers,Twins,0.5585520865611121,0
core_plus__bullpen_ip_diff,2,823045,2026-06-16,Cardinals,Padres,0.5577353731603066,1
core_plus__bullpen_ip_diff,2,823128,2026-06-17,Mariners,Orioles,0.5484319330593445,1
core_plus__bullpen_ip_diff,2,823451,2026-06-16,Phillies,Marlins,0.35130835854132203,1
core_plus__bullpen_ip_diff,2,823535,2026-06-16,Yankees,White Sox,0.3577894482549916,1
core_plus__bullpen_ip_diff,2,823775,2026-06-16,Brewers,Guardians,0.28548745574925877,1
core_plus__bullpen_ip_diff,2,823939,2026-06-17,Dodgers,Rays,0.4282915633622973,1
core_plus__bullpen_ip_diff,2,824182,2026-06-17,Astros,Tigers,0.6158220805869953,1
core_plus__bullpen_ip_diff,2,824504,2026-06-16,Reds,Mets,0.5027006086359824,1
core_plus__bullpen_ip_diff,2,824667,2026-06-17,Cubs,Rockies,0.5179930792477209,0
core_plus__bullpen_ip_diff,2,824750,2026-06-16,Red Sox,Blue Jays,0.464173426447829,0
core_plus__bullpen_ip_diff,2,824912,2026-06-16,Braves,Giants,0.6093010452677693,0
core_plus__bullpen_ip_diff,2,824991,2026-06-17,Athletics,Pirates,0.472376632087833,0
core_plus__bullpen_ip_diff,2,825070,2026-06-17,D-backs,Angels,0.39865067596739956,0
core_plus__bullpen_ip_diff,2,822721,2026-06-17,Nationals,Royals,0.6059724516037097,0
core_plus__bullpen_ip_diff,2,823044,2026-06-17,Cardinals,Padres,0.6075357947742838,0
core_plus__bullpen_ip_diff,2,823127,2026-06-18,Mariners,Orioles,0.558674600841715,0
core_plus__bullpen_ip_diff,2,823450,2026-06-17,Phillies,Marlins,0.36034621002349776,0
core_plus__bullpen_ip_diff,2,823536,2026-06-17,Yankees,White Sox,0.47025069986478535,1
core_plus__bullpen_ip_diff,2,823774,2026-06-17,Brewers,Guardians,0.2566636238548449,1
core_plus__bullpen_ip_diff,3,823940,2026-06-17,Dodgers,Rays,0.5757965875776386,1
core_plus__bullpen_ip_diff,3,824178,2026-06-17,Astros,Tigers,0.41642597735375725,1
core_plus__bullpen_ip_diff,3,824503,2026-06-17,Reds,Mets,0.32722229050613894,0
core_plus__bullpen_ip_diff,3,824668,2026-06-18,Cubs,Rockies,0.2678998853310762,1
core_plus__bullpen_ip_diff,3,824746,2026-06-17,Red Sox,Blue Jays,0.6340063809561154,0
core_plus__bullpen_ip_diff,3,824913,2026-06-17,Braves,Giants,0.49710820114691534,0
core_plus__bullpen_ip_diff,3,824992,2026-06-18,Athletics,Pirates,0.4180578461509029,0
core_plus__bullpen_ip_diff,3,825072,2026-06-17,D-backs,Angels,0.435036114180147,1
core_plus__bullpen_ip_diff,3,822889,2026-06-18,Rangers,Twins,0.43078720592655734,0
core_plus__bullpen_ip_diff,3,823125,2026-06-18,Mariners,Orioles,0.5989767366508989,1
core_plus__bullpen_ip_diff,3,823448,2026-06-18,Phillies,Mets,0.4211997460559866,0
core_plus__bullpen_ip_diff,3,823533,2026-06-18,Yankees,White Sox,0.48828369891775236,0
core_plus__bullpen_ip_diff,3,823772,2026-06-18,Brewers,Guardians,0.3829275296889016,0
core_plus__bullpen_ip_diff,3,824098,2026-06-18,Royals,Cardinals,0.46586017757036047,1
core_plus__bullpen_ip_diff,3,824748,2026-06-18,Red Sox,Blue Jays,0.523295938392733,0
core_plus__bullpen_ip_diff,3,824989,2026-06-19,Athletics,Angels,0.5263878978031905,1
core_plus__bullpen_ip_diff,3,822886,2026-06-20,Rangers,Padres,0.5457681978335265,1
core_plus__bullpen_ip_diff,3,822966,2026-06-19,Rays,Nationals,0.4975220719778358,1
core_plus__bullpen_ip_diff,3,823124,2026-06-20,Mariners,Red Sox,0.6055490387379967,0
core_plus__bullpen_ip_diff,3,823534,2026-06-19,Yankees,Reds,0.5478988640634854,1
core_plus__bullpen_ip_diff,3,823853,2026-06-19,Marlins,Giants,0.5453044787691063,1
core_plus__bullpen_ip_diff,3,823936,2026-06-20,Dodgers,Orioles,0.5473566401055969,1
core_plus__bullpen_ip_diff,3,824097,2026-06-20,Royals,Cardinals,0.38414741807408187,1
core_plus__bullpen_ip_diff,3,824179,2026-06-20,Astros,Guardians,0.3710681535464072,1
core_plus__bullpen_ip_diff,3,824264,2026-06-19,Tigers,White Sox,0.5823073569203733,1
core_plus__bullpen_ip_diff,3,824345,2026-06-20,Rockies,Pirates,0.2016649076257812,1
core_plus__bullpen_ip_diff,3,824663,2026-06-19,Cubs,Blue Jays,0.44828700902543184,1
core_plus__bullpen_ip_diff,3,824910,2026-06-19,Braves,Brewers,0.4075432108200798,1
core_plus__bullpen_ip_diff,3,824990,2026-06-20,Athletics,Angels,0.5166204645808667,1
core_plus__bullpen_ip_diff,3,825069,2026-06-20,D-backs,Twins,0.48080321625944183,1
core_plus__bullpen_ip_diff,3,822885,2026-06-20,Rangers,Padres,0.6328470765791271,0
core_plus__bullpen_ip_diff,3,822967,2026-06-20,Rays,Nationals,0.5244318094673811,0
core_plus__bullpen_ip_diff,3,823126,2026-06-21,Mariners,Red Sox,0.6297309826877605,0
core_plus__bullpen_ip_diff,3,823447,2026-06-20,Phillies,Mets,0.47110781943637975,1
core_plus__bullpen_ip_diff,3,823532,2026-06-20,Yankees,Reds,0.4902207380865601,0
core_plus__bullpen_ip_diff,3,823854,2026-06-20,Marlins,Giants,0.6273658149151886,1
core_plus__bullpen_ip_diff,3,823937,2026-06-21,Dodgers,Orioles,0.6868915637734184,0
core_plus__bullpen_ip_diff,3,824180,2026-06-20,Astros,Guardians,0.7038161618545116,0
core_plus__bullpen_ip_diff,3,824263,2026-06-20,Tigers,White Sox,0.7208903782666952,1
core_plus__bullpen_ip_diff,3,824342,2026-06-21,Rockies,Pirates,0.28949113598026216,1
core_plus__bullpen_ip_diff,3,824665,2026-06-20,Cubs,Blue Jays,0.633247407962579,0
core_plus__bullpen_ip_diff,3,824909,2026-06-20,Braves,Brewers,0.48041838514831836,1
core_plus__bullpen_ip_diff,3,824988,2026-06-21,Athletics,Angels,0.5915453959758291,0
core_plus__bullpen_ip_diff,3,825068,2026-06-21,D-backs,Twins,0.44062292770165995,0
core_plus__bullpen_ip_diff,3,822883,2026-06-21,Rangers,Padres,0.5770140507002309,1
core_plus__bullpen_ip_diff,3,822968,2026-06-21,Rays,Nationals,0.63131777628816,1
core_plus__bullpen_ip_diff,3,823123,2026-06-21,Mariners,Red Sox,0.5642619825277341,1
core_plus__bullpen_ip_diff,3,823449,2026-06-21,Phillies,Mets,0.6034803068979832,1
core_plus__bullpen_ip_diff,3,823531,2026-06-21,Yankees,Reds,0.3738798533944053,0
core_plus__bullpen_ip_diff,3,823852,2026-06-21,Marlins,Giants,0.3880988023585168,1
core_plus__bullpen_ip_diff,3,823934,2026-06-21,Dodgers,Orioles,0.533638972622007,0
core_plus__bullpen_ip_diff,3,824095,2026-06-21,Royals,Cardinals,0.5545607280860447,0
core_plus__bullpen_ip_diff,3,824177,2026-06-21,Astros,Guardians,0.6294918821570767,1
core_plus__bullpen_ip_diff,3,824260,2026-06-21,Tigers,White Sox,0.7135123464995808,1
core_plus__bullpen_ip_diff,3,824343,2026-06-21,Rockies,Pirates,0.3318823135839922,0
core_plus__bullpen_ip_diff,3,824908,2026-06-21,Braves,Brewers,0.5468765976557437,0
core_plus__bullpen_ip_diff,3,824987,2026-06-21,Athletics,Angels,0.4906456994481336,0
core_plus__bullpen_ip_diff,3,825067,2026-06-21,D-backs,Twins,0.38989091396988124,0
core_plus__bullpen_ip_diff,3,822720,2026-06-22,Nationals,Phillies,0.46556530455568823,1
core_plus__bullpen_ip_diff,3,822800,2026-06-22,Blue Jays,Astros,0.3516114039213949,1
core_plus__bullpen_ip_diff,3,822964,2026-06-22,Rays,Royals,0.6542450758808834,0
core_plus__bullpen_ip_diff,3,823040,2026-06-22,Cardinals,D-backs,0.7837059120164849,1
core_plus__bullpen_ip_diff,3,823692,2026-06-22,Twins,Dodgers,0.5353369792250035,0
core_plus__bullpen_ip_diff,3,823851,2026-06-22,Marlins,Rangers,0.538417115036631,0
core_plus__bullpen_ip_diff,3,824261,2026-06-22,Tigers,Yankees,0.5799903965902728,1
core_plus__bullpen_ip_diff,3,824344,2026-06-23,Rockies,Red Sox,0.3726977031219867,1
core_plus__bullpen_ip_diff,3,824502,2026-06-22,Reds,Brewers,0.461574310354282,0
core_plus__bullpen_ip_diff,3,824585,2026-06-22,White Sox,Guardians,0.3726972112462466,1
core_plus__statcast_woba_diff,1,825075,2026-06-06,D-backs,Nationals,0.6491521974394207,0
core_plus__statcast_woba_diff,1,822807,2026-06-07,Blue Jays,Orioles,0.5714751227089996,1
core_plus__statcast_woba_diff,1,822890,2026-06-07,Rangers,Guardians,0.30208850167728113,1
core_plus__statcast_woba_diff,1,823047,2026-06-07,Cardinals,Reds,0.579222170787044,1
core_plus__statcast_woba_diff,1,823291,2026-06-07,Padres,Mets,0.36797850377750424,0
core_plus__statcast_woba_diff,1,823453,2026-06-07,Phillies,White Sox,0.49011564393220247,1
core_plus__statcast_woba_diff,1,823537,2026-06-07,Yankees,Red Sox,0.5868067494242899,1
core_plus__statcast_woba_diff,1,823696,2026-06-07,Twins,Royals,0.4345145407898907,0
core_plus__statcast_woba_diff,1,823857,2026-06-07,Marlins,Rays,0.6447176384119049,1
core_plus__statcast_woba_diff,1,823941,2026-06-07,Dodgers,Angels,0.764733512637653,0
core_plus__statcast_woba_diff,1,824183,2026-06-07,Astros,Athletics,0.5344252920929303,0
core_plus__statcast_woba_diff,1,824268,2026-06-07,Tigers,Mariners,0.4561865012069211,1
core_plus__statcast_woba_diff,1,824349,2026-06-07,Rockies,Brewers,0.2017639397225677,0
core_plus__statcast_woba_diff,1,824670,2026-06-08,Cubs,Giants,0.5804514186323907,0
core_plus__statcast_woba_diff,1,824916,2026-06-07,Braves,Pirates,0.4287257230492701,1
core_plus__statcast_woba_diff,1,825074,2026-06-07,D-backs,Nationals,0.32776583796491643,1
core_plus__statcast_woba_diff,1,822806,2026-06-08,Blue Jays,Phillies,0.7173591434852833,0
core_plus__statcast_woba_diff,1,822972,2026-06-08,Rays,Red Sox,0.2334105608413188,1
core_plus__statcast_woba_diff,1,823218,2026-06-09,Giants,Nationals,0.6311623335950305,0
core_plus__statcast_woba_diff,1,823289,2026-06-09,Padres,Reds,0.6974640464566584,1
core_plus__statcast_woba_diff,1,824025,2026-06-09,Angels,Astros,0.31264207048580284,0
core_plus__statcast_woba_diff,1,824427,2026-06-08,Guardians,Yankees,0.9442987779362955,0
core_plus__statcast_woba_diff,1,824829,2026-06-08,Orioles,Mariners,0.6499473752624311,0
core_plus__statcast_woba_diff,1,824998,2026-06-09,Athletics,Brewers,0.4785481903428938,0
core_plus__statcast_woba_diff,1,822805,2026-06-09,Blue Jays,Phillies,0.7948787856829818,1
core_plus__statcast_woba_diff,1,822969,2026-06-09,Rays,Red Sox,0.23952278200696162,1
core_plus__statcast_woba_diff,1,823214,2026-06-10,Giants,Nationals,0.6133160425259824,0
core_plus__statcast_woba_diff,1,823290,2026-06-10,Padres,Reds,0.6464349899145753,0
core_plus__statcast_woba_diff,1,823374,2026-06-09,Pirates,Dodgers,0.871969869067797,0
core_plus__statcast_woba_diff,1,823620,2026-06-09,Mets,Cardinals,0.7961857330355739,0
core_plus__statcast_woba_diff,1,823858,2026-06-09,Marlins,D-backs,0.7834736930398901,1
core_plus__statcast_woba_diff,1,824023,2026-06-10,Angels,Astros,0.4046421994536809,1
core_plus__statcast_woba_diff,1,824105,2026-06-09,Royals,Rangers,0.6629020486659026,1
core_plus__statcast_woba_diff,1,824267,2026-06-09,Tigers,Twins,0.6608410638636202,1
core_plus__statcast_woba_diff,1,824347,2026-06-10,Rockies,Cubs,0.38152880818093793,1
core_plus__statcast_woba_diff,1,824429,2026-06-09,Guardians,Yankees,0.9381967342816525,0
core_plus__statcast_woba_diff,1,824591,2026-06-09,White Sox,Braves,0.4978200911847924,1
core_plus__statcast_woba_diff,1,824830,2026-06-09,Orioles,Mariners,0.5009623072783339,0
core_plus__statcast_woba_diff,1,824999,2026-06-10,Athletics,Brewers,0.5960290118967618,1
core_plus__statcast_woba_diff,1,822804,2026-06-10,Blue Jays,Phillies,0.6590248955639855,0
core_plus__statcast_woba_diff,1,822970,2026-06-10,Rays,Red Sox,0.14103926113319407,1
core_plus__statcast_woba_diff,1,823215,2026-06-10,Giants,Nationals,0.6410966789551273,1
core_plus__statcast_woba_diff,1,823287,2026-06-10,Padres,Reds,0.7901315099874773,1
core_plus__statcast_woba_diff,1,823372,2026-06-10,Pirates,Dodgers,0.6716187402423051,1
core_plus__statcast_woba_diff,1,823618,2026-06-10,Mets,Cardinals,0.8136479434764119,0
core_plus__statcast_woba_diff,1,823856,2026-06-10,Marlins,D-backs,0.6631466714491037,1
core_plus__statcast_woba_diff,1,824022,2026-06-11,Angels,Astros,0.050082653704455124,1
core_plus__statcast_woba_diff,1,824103,2026-06-10,Royals,Rangers,0.6683179267939287,0
core_plus__statcast_woba_diff,1,824266,2026-06-10,Tigers,Twins,0.6157913579623667,0
core_plus__statcast_woba_diff,1,824348,2026-06-11,Rockies,Cubs,0.2957390664034834,1
core_plus__statcast_woba_diff,1,824428,2026-06-10,Guardians,Yankees,0.9523654479575336,0
core_plus__statcast_woba_diff,1,824590,2026-06-10,White Sox,Braves,0.6692049168709692,1
core_plus__statcast_woba_diff,1,824831,2026-06-10,Orioles,Mariners,0.5707595702500607,1
core_plus__statcast_woba_diff,1,824996,2026-06-11,Athletics,Brewers,0.5925797338147896,1
core_plus__statcast_woba_diff,1,823371,2026-06-11,Pirates,Dodgers,0.510774307999087,0
core_plus__statcast_woba_diff,1,823619,2026-06-11,Mets,Cardinals,0.6446389829229595,1
core_plus__statcast_woba_diff,1,823855,2026-06-11,Marlins,D-backs,0.7803423761927981,1
core_plus__statcast_woba_diff,1,824101,2026-06-11,Royals,Rangers,0.5978260931724769,0
core_plus__statcast_woba_diff,1,824265,2026-06-11,Tigers,Twins,0.6551908685804317,1
core_plus__statcast_woba_diff,1,824346,2026-06-11,Rockies,Cubs,0.3194259370604894,0
core_plus__statcast_woba_diff,1,824827,2026-06-11,Orioles,Mariners,0.6328018671036384,1
core_plus__statcast_woba_diff,1,822726,2026-06-12,Nationals,Mariners,0.38047427907573345,0
core_plus__statcast_woba_diff,1,822803,2026-06-12,Blue Jays,Yankees,0.3087651699980064,1
core_plus__statcast_woba_diff,1,823211,2026-06-13,Giants,Cubs,0.5373332859816078,0
core_plus__statcast_woba_diff,1,823370,2026-06-12,Pirates,Marlins,0.5336674219613461,0
core_plus__statcast_woba_diff,1,823617,2026-06-12,Mets,Braves,0.640885086622446,1
core_plus__statcast_woba_diff,1,823695,2026-06-13,Twins,Cardinals,0.38663244263160557,1
core_plus__statcast_woba_diff,1,823778,2026-06-12,Brewers,Phillies,0.3932086367786279,1
core_plus__statcast_woba_diff,2,824020,2026-06-13,Angels,Rays,0.5101236516468536,1
core_plus__statcast_woba_diff,2,824102,2026-06-13,Royals,Astros,0.4743680362896719,0
core_plus__statcast_woba_diff,2,824425,2026-06-12,Guardians,Tigers,0.5099188654655621,1
core_plus__statcast_woba_diff,2,824507,2026-06-12,Reds,D-backs,0.3496140684808223,0
core_plus__statcast_woba_diff,2,824588,2026-06-12,White Sox,Dodgers,0.5031389757444648,1
core_plus__statcast_woba_diff,2,824752,2026-06-12,Red Sox,Rangers,0.45538904381451617,1
core_plus__statcast_woba_diff,2,824826,2026-06-12,Orioles,Padres,0.6324307888805673,1
core_plus__statcast_woba_diff,2,824997,2026-06-13,Athletics,Rockies,0.5060117220318529,1
core_plus__statcast_woba_diff,2,822725,2026-06-13,Nationals,Mariners,0.7079057239756659,1
core_plus__statcast_woba_diff,2,822802,2026-06-13,Blue Jays,Yankees,0.19959315740786074,0
core_plus__statcast_woba_diff,2,823213,2026-06-14,Giants,Cubs,0.7036132913309945,0
core_plus__statcast_woba_diff,2,823369,2026-06-13,Pirates,Marlins,0.6472277994758246,1
core_plus__statcast_woba_diff,2,823616,2026-06-13,Mets,Braves,0.787310542173216,0
core_plus__statcast_woba_diff,2,823694,2026-06-13,Twins,Cardinals,0.3956137706629234,0
core_plus__statcast_woba_diff,2,823776,2026-06-13,Brewers,Phillies,0.6649333485704159,0
core_plus__statcast_woba_diff,2,824019,2026-06-14,Angels,Rays,0.6534811893210929,1
core_plus__statcast_woba_diff,2,824100,2026-06-13,Royals,Astros,0.3803972761593271,0
core_plus__statcast_woba_diff,2,824426,2026-06-13,Guardians,Tigers,0.3367643087540366,1
core_plus__statcast_woba_diff,2,824508,2026-06-13,Reds,D-backs,0.45338331135889887,1
core_plus__statcast_woba_diff,2,824587,2026-06-13,White Sox,Dodgers,0.48945428590487255,0
core_plus__statcast_woba_diff,2,824749,2026-06-13,Red Sox,Rangers,0.5004739703876955,1
core_plus__statcast_woba_diff,2,824828,2026-06-13,Orioles,Padres,0.6058852227030488,0
core_plus__statcast_woba_diff,2,824995,2026-06-14,Athletics,Rockies,0.7604096174894359,1
core_plus__statcast_woba_diff,2,822722,2026-06-14,Nationals,Mariners,0.5269110663032267,1
core_plus__statcast_woba_diff,2,822801,2026-06-14,Blue Jays,Yankees,0.22006302906816108,0
core_plus__statcast_woba_diff,2,823212,2026-06-14,Giants,Cubs,0.9144090337269581,1
core_plus__statcast_woba_diff,2,823368,2026-06-14,Pirates,Marlins,0.8305480572421713,0
core_plus__statcast_woba_diff,2,823615,2026-06-14,Mets,Braves,0.41122511108881193,1
core_plus__statcast_woba_diff,2,823693,2026-06-14,Twins,Cardinals,0.35312970819041106,1
core_plus__statcast_woba_diff,2,823777,2026-06-14,Brewers,Phillies,0.5112266092611037,1
core_plus__statcast_woba_diff,2,824021,2026-06-14,Angels,Rays,0.5657147696104146,0
core_plus__statcast_woba_diff,2,824099,2026-06-14,Royals,Astros,0.16555619513008843,1
