candidate,fold_id,game_id,game_date,home_team,away_team,research_home_win_probability,outcome
logistic_core_c0.5_plain,1,824183,2026-06-07,Astros,Athletics,0.5432858161142333,0
logistic_core_c0.5_plain,1,824268,2026-06-07,Tigers,Mariners,0.3869123891601134,1
logistic_core_c0.5_plain,1,824349,2026-06-07,Rockies,Brewers,0.43387878497379984,0
logistic_core_c0.5_plain,1,824670,2026-06-08,Cubs,Giants,0.5616752399797509,0
logistic_core_c0.5_plain,1,824916,2026-06-07,Braves,Pirates,0.4192114396291794,1
logistic_core_c0.5_plain,1,825074,2026-06-07,D-backs,Nationals,0.3545000046591093,1
logistic_core_c0.5_plain,1,822806,2026-06-08,Blue Jays,Phillies,0.3981843018995,0
logistic_core_c0.5_plain,1,822972,2026-06-08,Rays,Red Sox,0.3102331614349734,1
logistic_core_c0.5_plain,1,823218,2026-06-09,Giants,Nationals,0.35987780350133924,0
logistic_core_c0.5_plain,1,823289,2026-06-09,Padres,Reds,0.4083359528466394,1
logistic_core_c0.5_plain,1,824025,2026-06-09,Angels,Astros,0.12443554437336043,0
logistic_core_c0.5_plain,1,824427,2026-06-08,Guardians,Yankees,0.546742307935115,0
logistic_core_c0.5_plain,1,824829,2026-06-08,Orioles,Mariners,0.35745375744284935,0
logistic_core_c0.5_plain,1,824998,2026-06-09,Athletics,Brewers,0.5628902460579979,0
logistic_core_c0.5_plain,1,822805,2026-06-09,Blue Jays,Phillies,0.42943364615654245,1
logistic_core_c0.5_plain,1,822969,2026-06-09,Rays,Red Sox,0.3414102456533767,1
logistic_core_c0.5_plain,1,823214,2026-06-10,Giants,Nationals,0.3117101611455491,0
logistic_core_c0.5_plain,1,823290,2026-06-10,Padres,Reds,0.3681304898270197,0
logistic_core_c0.5_plain,1,823374,2026-06-09,Pirates,Dodgers,0.5022074340201563,0
logistic_core_c0.5_plain,1,823620,2026-06-09,Mets,Cardinals,0.5824300097134203,0
logistic_core_c0.5_plain,1,823858,2026-06-09,Marlins,D-backs,0.6321963990466792,1
logistic_core_c0.5_plain,1,824023,2026-06-10,Angels,Astros,0.17941555727942743,1
logistic_core_c0.5_plain,1,824105,2026-06-09,Royals,Rangers,0.34785091735241236,1
logistic_core_c0.5_plain,1,824267,2026-06-09,Tigers,Twins,0.6741819909213955,1
logistic_core_c0.5_plain,1,824347,2026-06-10,Rockies,Cubs,0.575558834144224,1
logistic_core_c0.5_plain,1,824429,2026-06-09,Guardians,Yankees,0.4936217765844558,0
logistic_core_c0.5_plain,1,824591,2026-06-09,White Sox,Braves,0.5075152469576334,1
logistic_core_c0.5_plain,1,824830,2026-06-09,Orioles,Mariners,0.3229241131055801,0
logistic_core_c0.5_plain,1,824999,2026-06-10,Athletics,Brewers,0.6456471650575234,1
logistic_core_c0.5_plain,1,822804,2026-06-10,Blue Jays,Phillies,0.32684843539829866,0
logistic_core_c0.5_plain,1,822970,2026-06-10,Rays,Red Sox,0.39588024720678866,1
logistic_core_c0.5_plain,1,823215,2026-06-10,Giants,Nationals,0.29332020069197823,1
logistic_core_c0.5_plain,1,823287,2026-06-10,Padres,Reds,0.49260316918257907,1
logistic_core_c0.5_plain,1,823372,2026-06-10,Pirates,Dodgers,0.37809506166383106,1
logistic_core_c0.5_plain,1,823618,2026-06-10,Mets,Cardinals,0.5912137283557191,0
logistic_core_c0.5_plain,2,823856,2026-06-10,Marlins,D-backs,0.4181748725705917,1
logistic_core_c0.5_plain,2,824022,2026-06-11,Angels,Astros,0.37884307441533005,1
logistic_core_c0.5_plain,2,824103,2026-06-10,Royals,Rangers,0.4613091740081112,0
logistic_core_c0.5_plain,2,824266,2026-06-10,Tigers,Twins,0.6166849892908842,0
logistic_core_c0.5_plain,2,824348,2026-06-11,Rockies,Cubs,0.26989728403111013,1
logistic_core_c0.5_plain,2,824428,2026-06-10,Guardians,Yankees,0.5518404671146347,0
logistic_core_c0.5_plain,2,824590,2026-06-10,White Sox,Braves,0.5685628789799126,1
logistic_core_c0.5_plain,2,824831,2026-06-10,Orioles,Mariners,0.45901665666584646,1
logistic_core_c0.5_plain,2,824996,2026-06-11,Athletics,Brewers,0.584594804166769,1
logistic_core_c0.5_plain,2,823371,2026-06-11,Pirates,Dodgers,0.4399388519248671,0
logistic_core_c0.5_plain,2,823619,2026-06-11,Mets,Cardinals,0.602889060936019,1
logistic_core_c0.5_plain,2,823855,2026-06-11,Marlins,D-backs,0.7836420844600371,1
logistic_core_c0.5_plain,2,824101,2026-06-11,Royals,Rangers,0.46125050212524893,0
logistic_core_c0.5_plain,2,824265,2026-06-11,Tigers,Twins,0.6281727799759947,1
logistic_core_c0.5_plain,2,824346,2026-06-11,Rockies,Cubs,0.4442079078040527,0
logistic_core_c0.5_plain,2,824827,2026-06-11,Orioles,Mariners,0.43249060474218365,1
logistic_core_c0.5_plain,2,822726,2026-06-12,Nationals,Mariners,0.3869172438786225,0
logistic_core_c0.5_plain,2,822803,2026-06-12,Blue Jays,Yankees,0.43672875788866206,1
logistic_core_c0.5_plain,2,823211,2026-06-13,Giants,Cubs,0.6192324837195663,0
logistic_core_c0.5_plain,2,823370,2026-06-12,Pirates,Marlins,0.6296569230682401,0
logistic_core_c0.5_plain,2,823617,2026-06-12,Mets,Braves,0.6595425051722472,1
logistic_core_c0.5_plain,2,823695,2026-06-13,Twins,Cardinals,0.5666955629006935,1
logistic_core_c0.5_plain,2,823778,2026-06-12,Brewers,Phillies,0.6450741654727501,1
logistic_core_c0.5_plain,2,824020,2026-06-13,Angels,Rays,0.5259298195206288,1
logistic_core_c0.5_plain,2,824102,2026-06-13,Royals,Astros,0.5046034896176523,0
logistic_core_c0.5_plain,2,824425,2026-06-12,Guardians,Tigers,0.5708767287565301,1
logistic_core_c0.5_plain,2,824507,2026-06-12,Reds,D-backs,0.38702327504534445,0
logistic_core_c0.5_plain,2,824588,2026-06-12,White Sox,Dodgers,0.5261620595166013,1
logistic_core_c0.5_plain,2,824752,2026-06-12,Red Sox,Rangers,0.47538967562849327,1
logistic_core_c0.5_plain,2,824826,2026-06-12,Orioles,Padres,0.6700545801701496,1
logistic_core_c0.5_plain,2,824997,2026-06-13,Athletics,Rockies,0.5931331287127045,1
logistic_core_c0.5_plain,2,822725,2026-06-13,Nationals,Mariners,0.5846394077269241,1
logistic_core_c0.5_plain,2,822802,2026-06-13,Blue Jays,Yankees,0.3809059772436976,0
logistic_core_c0.5_plain,2,823213,2026-06-14,Giants,Cubs,0.48309106761395926,0
logistic_core_c0.5_plain,2,823369,2026-06-13,Pirates,Marlins,0.49251818687565657,1
logistic_core_c0.5_plain,2,823616,2026-06-13,Mets,Braves,0.6573154160150889,0
logistic_core_c0.5_plain,2,823694,2026-06-13,Twins,Cardinals,0.49228601168439334,0
logistic_core_c0.5_plain,2,823776,2026-06-13,Brewers,Phillies,0.5755435729604786,0
logistic_core_c0.5_plain,2,824019,2026-06-14,Angels,Rays,0.5491405795246259,1
logistic_core_c0.5_plain,2,824100,2026-06-13,Royals,Astros,0.5242545417609391,0
logistic_core_c0.5_plain,2,824426,2026-06-13,Guardians,Tigers,0.442990519473676,1
logistic_core_c0.5_plain,2,824508,2026-06-13,Reds,D-backs,0.43052318279876645,1
logistic_core_c0.5_plain,2,824587,2026-06-13,White Sox,Dodgers,0.5021937468891351,0
logistic_core_c0.5_plain,2,824749,2026-06-13,Red Sox,Rangers,0.4209827437215103,1
logistic_core_c0.5_plain,2,824828,2026-06-13,Orioles,Padres,0.5574775632230802,0
logistic_core_c0.5_plain,2,824995,2026-06-14,Athletics,Rockies,0.6028332614480338,1
logistic_core_c0.5_plain,2,822722,2026-06-14,Nationals,Mariners,0.4049440485321068,1
logistic_core_c0.5_plain,2,822801,2026-06-14,Blue Jays,Yankees,0.3976019347959722,0
logistic_core_c0.5_plain,2,823212,2026-06-14,Giants,Cubs,0.6316038475227772,1
logistic_core_c0.5_plain,2,823368,2026-06-14,Pirates,Marlins,0.590654226985766,0
logistic_core_c0.5_plain,2,823615,2026-06-14,Mets,Braves,0.6010412513290625,1
logistic_core_c0.5_plain,2,823693,2026-06-14,Twins,Cardinals,0.4688827156489359,1
logistic_core_c0.5_plain,2,823777,2026-06-14,Brewers,Phillies,0.4040018382752872,1
logistic_core_c0.5_plain,2,824021,2026-06-14,Angels,Rays,0.48119181314673165,0
logistic_core_c0.5_plain,2,824099,2026-06-14,Royals,Astros,0.3995208819065167,1
logistic_core_c0.5_plain,2,824506,2026-06-14,Reds,D-backs,0.5754859134125007,0
logistic_core_c0.5_plain,2,824586,2026-06-14,White Sox,Dodgers,0.5462408777903704,1
logistic_core_c0.5_plain,2,824751,2026-06-14,Red Sox,Rangers,0.4722178493942893,0
logistic_core_c0.5_plain,2,824823,2026-06-14,Orioles,Padres,0.48990500477545196,0
logistic_core_c0.5_plain,2,824994,2026-06-14,Athletics,Rockies,0.5551682456063123,0
logistic_core_c0.5_plain,2,822724,2026-06-15,Nationals,Royals,0.8246575836396101,1
logistic_core_c0.5_plain,2,822887,2026-06-16,Rangers,Twins,0.5581692505744498,0
logistic_core_c0.5_plain,2,823046,2026-06-15,Cardinals,Padres,0.656943831434797,1
logistic_core_c0.5_plain,2,823452,2026-06-15,Phillies,Marlins,0.6656509593938194,1
logistic_core_c0.5_plain,2,823938,2026-06-16,Dodgers,Rays,0.4630742725173587,1
logistic_core_c0.5_plain,2,824181,2026-06-16,Astros,Tigers,0.49335539059635564,0
logistic_core_c0.5_plain,2,824505,2026-06-15,Reds,Mets,0.44304940381890834,1
logistic_core_c0.5_plain,2,824666,2026-06-16,Cubs,Rockies,0.6252676190736057,1
logistic_core_c0.5_plain,2,824993,2026-06-16,Athletics,Pirates,0.5860056369566495,1
logistic_core_c0.5_plain,2,825071,2026-06-16,D-backs,Angels,0.41013403120224873,1
logistic_core_c0.5_plain,2,822723,2026-06-16,Nationals,Royals,0.638671070225811,1
logistic_core_c0.5_plain,2,822888,2026-06-17,Rangers,Twins,0.6112256903554026,0
logistic_core_c0.5_plain,2,823045,2026-06-16,Cardinals,Padres,0.646652363723245,1
logistic_core_c0.5_plain,2,823128,2026-06-17,Mariners,Orioles,0.5966187391941642,1
logistic_core_c0.5_plain,2,823451,2026-06-16,Phillies,Marlins,0.4051563785751234,1
logistic_core_c0.5_plain,2,823535,2026-06-16,Yankees,White Sox,0.4813114393529073,1
logistic_core_c0.5_plain,2,823775,2026-06-16,Brewers,Guardians,0.3318931986902413,1
logistic_core_c0.5_plain,2,823939,2026-06-17,Dodgers,Rays,0.5900451253873797,1
logistic_core_c0.5_plain,2,824182,2026-06-17,Astros,Tigers,0.6705706830483025,1
logistic_core_c0.5_plain,2,824504,2026-06-16,Reds,Mets,0.5217961358091734,1
logistic_core_c0.5_plain,2,824667,2026-06-17,Cubs,Rockies,0.5121982438177026,0
logistic_core_c0.5_plain,2,824750,2026-06-16,Red Sox,Blue Jays,0.4946086477359452,0
logistic_core_c0.5_plain,2,824912,2026-06-16,Braves,Giants,0.6219373613825661,0
logistic_core_c0.5_plain,2,824991,2026-06-17,Athletics,Pirates,0.4761868715772907,0
logistic_core_c0.5_plain,2,825070,2026-06-17,D-backs,Angels,0.47426520196620653,0
logistic_core_c0.5_plain,2,822721,2026-06-17,Nationals,Royals,0.6686121155433801,0
logistic_core_c0.5_plain,2,823044,2026-06-17,Cardinals,Padres,0.6623912295671148,0
logistic_core_c0.5_plain,2,823127,2026-06-18,Mariners,Orioles,0.6304842699613806,0
logistic_core_c0.5_plain,2,823450,2026-06-17,Phillies,Marlins,0.4184022472214592,0
logistic_core_c0.5_plain,2,823536,2026-06-17,Yankees,White Sox,0.5337358261028647,1
logistic_core_c0.5_plain,2,823774,2026-06-17,Brewers,Guardians,0.30025960169269017,1
logistic_core_c0.5_plain,3,823940,2026-06-17,Dodgers,Rays,0.6552167803663795,1
logistic_core_c0.5_plain,3,824178,2026-06-17,Astros,Tigers,0.5021107076345043,1
logistic_core_c0.5_plain,3,824503,2026-06-17,Reds,Mets,0.42059268186064874,0
logistic_core_c0.5_plain,3,824668,2026-06-18,Cubs,Rockies,0.36049771226994354,1
logistic_core_c0.5_plain,3,824746,2026-06-17,Red Sox,Blue Jays,0.7003349257274767,0
logistic_core_c0.5_plain,3,824913,2026-06-17,Braves,Giants,0.5694011501816518,0
logistic_core_c0.5_plain,3,824992,2026-06-18,Athletics,Pirates,0.5120714540761727,0
logistic_core_c0.5_plain,3,825072,2026-06-17,D-backs,Angels,0.5212135160053858,1
logistic_core_c0.5_plain,3,822889,2026-06-18,Rangers,Twins,0.47388435025497955,0
logistic_core_c0.5_plain,3,823125,2026-06-18,Mariners,Orioles,0.601635807701637,1
logistic_core_c0.5_plain,3,823448,2026-06-18,Phillies,Mets,0.4371213629552558,0
logistic_core_c0.5_plain,3,823533,2026-06-18,Yankees,White Sox,0.4815185236519577,0
logistic_core_c0.5_plain,3,823772,2026-06-18,Brewers,Guardians,0.43995796918479557,0
logistic_core_c0.5_plain,3,824098,2026-06-18,Royals,Cardinals,0.5384349495793318,1
logistic_core_c0.5_plain,3,824748,2026-06-18,Red Sox,Blue Jays,0.5448133768543049,0
logistic_core_c0.5_plain,3,824989,2026-06-19,Athletics,Angels,0.5991290383537697,1
logistic_core_c0.5_plain,3,822886,2026-06-20,Rangers,Padres,0.6119717062123435,1
logistic_core_c0.5_plain,3,822966,2026-06-19,Rays,Nationals,0.5673064126623544,1
logistic_core_c0.5_plain,3,823124,2026-06-20,Mariners,Red Sox,0.6675290869515089,0
logistic_core_c0.5_plain,3,823534,2026-06-19,Yankees,Reds,0.637043467853074,1
logistic_core_c0.5_plain,3,823853,2026-06-19,Marlins,Giants,0.6081679959818828,1
logistic_core_c0.5_plain,3,823936,2026-06-20,Dodgers,Orioles,0.6206227572231064,1
logistic_core_c0.5_plain,3,824097,2026-06-20,Royals,Cardinals,0.4803853424211388,1
logistic_core_c0.5_plain,3,824179,2026-06-20,Astros,Guardians,0.4582556474658815,1
logistic_core_c0.5_plain,3,824264,2026-06-19,Tigers,White Sox,0.645531543932676,1
logistic_core_c0.5_plain,3,824345,2026-06-20,Rockies,Pirates,0.2966424832356392,1
logistic_core_c0.5_plain,3,824663,2026-06-19,Cubs,Blue Jays,0.5222035487672532,1
logistic_core_c0.5_plain,3,824910,2026-06-19,Braves,Brewers,0.48972171679464094,1
logistic_core_c0.5_plain,3,824990,2026-06-20,Athletics,Angels,0.5875091143861945,1
logistic_core_c0.5_plain,3,825069,2026-06-20,D-backs,Twins,0.5710970111461477,1
logistic_core_c0.5_plain,3,822885,2026-06-20,Rangers,Padres,0.5922632231882211,0
logistic_core_c0.5_plain,3,822967,2026-06-20,Rays,Nationals,0.5200413728820648,0
logistic_core_c0.5_plain,3,823126,2026-06-21,Mariners,Red Sox,0.6277518448703944,0
logistic_core_c0.5_plain,3,823447,2026-06-20,Phillies,Mets,0.559458274895894,1
logistic_core_c0.5_plain,3,823532,2026-06-20,Yankees,Reds,0.5482791345556816,0
logistic_core_c0.5_plain,3,823854,2026-06-20,Marlins,Giants,0.6812866590329323,1
logistic_core_c0.5_plain,3,823937,2026-06-21,Dodgers,Orioles,0.6981669931930381,0
logistic_core_c0.5_plain,3,824180,2026-06-20,Astros,Guardians,0.625997815615113,0
logistic_core_c0.5_plain,3,824263,2026-06-20,Tigers,White Sox,0.6115514404338938,1
logistic_core_c0.5_plain,3,824342,2026-06-21,Rockies,Pirates,0.3512043166761145,1
logistic_core_c0.5_plain,3,824665,2026-06-20,Cubs,Blue Jays,0.5126756871461711,0
logistic_core_c0.5_plain,3,824909,2026-06-20,Braves,Brewers,0.5591938790317231,1
logistic_core_c0.5_plain,3,824988,2026-06-21,Athletics,Angels,0.6258022702719662,0
logistic_core_c0.5_plain,3,825068,2026-06-21,D-backs,Twins,0.43902566900339046,0
logistic_core_c0.5_plain,3,822883,2026-06-21,Rangers,Padres,0.5988469338864497,1
logistic_core_c0.5_plain,3,822968,2026-06-21,Rays,Nationals,0.5908105013768813,1
logistic_core_c0.5_plain,3,823123,2026-06-21,Mariners,Red Sox,0.5857065036604328,1
logistic_core_c0.5_plain,3,823449,2026-06-21,Phillies,Mets,0.6287444585537373,1
logistic_core_c0.5_plain,3,823531,2026-06-21,Yankees,Reds,0.4423798398591936,0
logistic_core_c0.5_plain,3,823852,2026-06-21,Marlins,Giants,0.46630172665684355,1
logistic_core_c0.5_plain,3,823934,2026-06-21,Dodgers,Orioles,0.5156732379491629,0
logistic_core_c0.5_plain,3,824095,2026-06-21,Royals,Cardinals,0.5589337470718755,0
logistic_core_c0.5_plain,3,824177,2026-06-21,Astros,Guardians,0.5682380211143848,1
logistic_core_c0.5_plain,3,824260,2026-06-21,Tigers,White Sox,0.5700265713537761,1
logistic_core_c0.5_plain,3,824343,2026-06-21,Rockies,Pirates,0.3801774955230674,0
logistic_core_c0.5_plain,3,824908,2026-06-21,Braves,Brewers,0.619913765807309,0
logistic_core_c0.5_plain,3,824987,2026-06-21,Athletics,Angels,0.5030447765769293,0
logistic_core_c0.5_plain,3,825067,2026-06-21,D-backs,Twins,0.4877063786381566,0
logistic_core_c0.5_plain,3,822720,2026-06-22,Nationals,Phillies,0.6128717363201606,1
logistic_core_c0.5_plain,3,822800,2026-06-22,Blue Jays,Astros,0.43866192523944947,1
logistic_core_c0.5_plain,3,822964,2026-06-22,Rays,Royals,0.6348957037111498,0
logistic_core_c0.5_plain,3,823040,2026-06-22,Cardinals,D-backs,0.6881018091819409,1
logistic_core_c0.5_plain,3,823288,2026-06-23,Padres,Braves,0.5927684789376481,1
logistic_core_c0.5_plain,3,823613,2026-06-22,Mets,Cubs,0.44720695485378054,0
logistic_core_c0.5_plain,3,823692,2026-06-22,Twins,Dodgers,0.6036371122231975,0
logistic_core_c0.5_plain,3,823851,2026-06-22,Marlins,Rangers,0.609345655004466,0
logistic_core_c0.5_plain,3,824016,2026-06-23,Angels,Orioles,0.5426644474604841,0
logistic_core_c0.5_plain,3,824261,2026-06-22,Tigers,Yankees,0.5413279738514385,1
logistic_core_c0.5_plain,3,824344,2026-06-23,Rockies,Red Sox,0.4380740545004246,1
logistic_core_c0.5_plain,3,824502,2026-06-22,Reds,Brewers,0.5186995707405294,0
logistic_core_c0.5_plain,3,824585,2026-06-22,White Sox,Guardians,0.5196948457533959,1
logistic_core_c0.5_plain,3,822718,2026-06-23,Nationals,Phillies,0.5460323107246186,0
logistic_core_c0.5_plain,3,822799,2026-06-23,Blue Jays,Astros,0.4770648120801472,0
logistic_core_c0.5_plain,3,822963,2026-06-23,Rays,Royals,0.6740911722338153,0
logistic_core_c0.5_plain,3,823043,2026-06-23,Cardinals,D-backs,0.5313554856069288,0
logistic_core_c0.5_plain,3,823210,2026-06-24,Giants,Athletics,0.5931518340764741,1
logistic_core_c0.5_plain,3,823286,2026-06-24,Padres,Braves,0.5963757306723074,1
logistic_core_c0.5_plain,3,823365,2026-06-23,Pirates,Mariners,0.5327311610461458,0
logistic_core_c0.5_plain,3,823614,2026-06-23,Mets,Cubs,0.4842462854041915,0
logistic_core_c0.5_plain,3,823690,2026-06-23,Twins,Dodgers,0.6351000248308057,0
logistic_core_c0.5_plain,3,823849,2026-06-23,Marlins,Rangers,0.5466420766877003,1
logistic_core_c0.5_plain,3,824017,2026-06-24,Angels,Orioles,0.3087095256670918,1
logistic_core_c0.5_plain,3,824262,2026-06-23,Tigers,Yankees,0.6361621963250452,0
logistic_core_c0.5_plain,3,824340,2026-06-24,Rockies,Red Sox,0.24119797408579266,0
logistic_core_c0.5_plain,3,824501,2026-06-23,Reds,Brewers,0.5250323209086063,0
logistic_core_c0.5_plain,3,824584,2026-06-23,White Sox,Guardians,0.5048989993951936,1
logistic_core_c0.5_plain,3,822719,2026-06-24,Nationals,Phillies,0.6027734184909801,0
logistic_core_c0.5_plain,3,822798,2026-06-24,Blue Jays,Astros,0.5772733206550001,0
logistic_core_c0.5_plain,3,822965,2026-06-24,Rays,Royals,0.6140575235993796,1
logistic_core_c0.5_plain,3,823041,2026-06-24,Cardinals,D-backs,0.6012712651615558,0
logistic_core_c0.5_plain,3,823208,2026-06-25,Giants,Athletics,0.41537843840909644,1
logistic_core_c0.5_plain,4,823284,2026-06-25,Padres,Braves,0.5980627623394202,1
logistic_core_c0.5_plain,4,823367,2026-06-24,Pirates,Mariners,0.5738738197727224,1
logistic_core_c0.5_plain,4,823611,2026-06-24,Mets,Cubs,0.5960293766127065,0
logistic_core_c0.5_plain,4,823691,2026-06-24,Twins,Dodgers,0.5456528592699371,0
logistic_core_c0.5_plain,4,823850,2026-06-24,Marlins,Rangers,0.5445001454394729,1
logistic_core_c0.5_plain,4,824018,2026-06-24,Angels,Orioles,0.6713568826416436,1
logistic_core_c0.5_plain,4,824259,2026-06-24,Tigers,Yankees,0.637868893585767,0
logistic_core_c0.5_plain,4,824341,2026-06-24,Rockies,Red Sox,0.2933187725355583,1
logistic_core_c0.5_plain,4,824500,2026-06-24,Reds,Brewers,0.49398896307163326,0
logistic_core_c0.5_plain,4,824583,2026-06-24,White Sox,Guardians,0.5349697585293942,0
logistic_core_c0.5_plain,4,822717,2026-06-25,Nationals,Phillies,0.5125793865280862,0
logistic_core_c0.5_plain,4,822797,2026-06-25,Blue Jays,Rangers,0.5036721251189399,0
logistic_core_c0.5_plain,4,822961,2026-06-25,Rays,Royals,0.5833877699032559,1
logistic_core_c0.5_plain,4,823209,2026-06-25,Giants,Athletics,0.6299934183758211,0
logistic_core_c0.5_plain,4,823366,2026-06-25,Pirates,Mariners,0.4551847745968137,1
logistic_core_c0.5_plain,4,823612,2026-06-25,Mets,Cubs,0.6369166867468591,0
logistic_core_c0.5_plain,4,824258,2026-06-25,Tigers,Astros,0.6782325041688994,0
logistic_core_c0.5_plain,4,824747,2026-06-25,Red Sox,Yankees,0.47378656877473074,1
logistic_core_c0.5_plain,4,822796,2026-06-26,Blue Jays,Rangers,0.48794654165709167,0
logistic_core_c0.5_plain,4,822962,2026-06-26,Rays,D-backs,0.6127653930311084,1
logistic_core_c0.5_plain,4,823039,2026-06-27,Cardinals,Marlins,0.5394709877929883,0
logistic_core_c0.5_plain,4,823206,2026-06-27,Giants,Braves,0.6129545263415686,0
logistic_core_c0.5_plain,4,823285,2026-06-27,Padres,Dodgers,0.635493457019439,1
logistic_core_c0.5_plain,4,823363,2026-06-26,Pirates,Reds,0.5797778379622085,0
logistic_core_c0.5_plain,4,823610,2026-06-26,Mets,Phillies,0.5761393890371106,0
logistic_core_c0.5_plain,4,823688,2026-06-27,Twins,Rockies,0.5514490229532767,1
logistic_core_c0.5_plain,4,823773,2026-06-26,Brewers,Cubs,0.6078695783677235,1
logistic_core_c0.5_plain,4,824014,2026-06-27,Angels,Athletics,0.593747045843848,0
logistic_core_c0.5_plain,4,824255,2026-06-26,Tigers,Astros,0.5608837460378439,1
logistic_core_c0.5_plain,4,824423,2026-06-26,Guardians,Mariners,0.5534867276076472,0
logistic_core_c0.5_plain,4,824582,2026-06-26,White Sox,Royals,0.54672305251771,1
logistic_core_c0.5_plain,4,824743,2026-06-26,Red Sox,Yankees,0.5432255990615413,1
logistic_core_c0.5_plain,4,824824,2026-06-26,Orioles,Nationals,0.44662103100177025,1
logistic_core_c0.5_plain,4,822794,2026-06-27,Blue Jays,Rangers,0.535063046164538,0
logistic_core_c0.5_plain,4,822960,2026-06-27,Rays,D-backs,0.5154033512612799,1
logistic_core_c0.5_plain,4,823038,2026-06-27,Cardinals,Marlins,0.5841165635724581,0
logistic_core_c0.5_plain,4,823207,2026-06-28,Giants,Braves,0.6161067583635065,1
logistic_core_c0.5_plain,4,823283,2026-06-28,Padres,Dodgers,0.5683575395153916,0
logistic_core_c0.5_plain,4,823364,2026-06-27,Pirates,Reds,0.4380154990456626,0
logistic_core_c0.5_plain,4,823609,2026-06-27,Mets,Phillies,0.5815791483254503,1
logistic_core_c0.5_plain,4,823689,2026-06-27,Twins,Rockies,0.63473044482816,0
logistic_core_c0.5_plain,4,823770,2026-06-27,Brewers,Cubs,0.6110944628267561,0
logistic_core_c0.5_plain,4,824015,2026-06-28,Angels,Athletics,0.6389127221997499,1
logistic_core_c0.5_plain,4,824257,2026-06-27,Tigers,Astros,0.5843708812041309,0
logistic_core_c0.5_plain,4,824421,2026-06-27,Guardians,Mariners,0.48231307800329704,1
logistic_core_c0.5_plain,4,824581,2026-06-27,White Sox,Royals,0.5557025084347821,1
logistic_core_c0.5_plain,4,824745,2026-06-27,Red Sox,Yankees,0.5241779397867998,1
logistic_core_c0.5_plain,4,824825,2026-06-27,Orioles,Nationals,0.5064729569220681,0
logistic_core_c0.5_plain,4,822795,2026-06-28,Blue Jays,Rangers,0.35782631674953513,0
logistic_core_c0.5_plain,4,822959,2026-06-28,Rays,D-backs,0.6677429928478043,1
logistic_core_c0.5_plain,4,823037,2026-06-28,Cardinals,Marlins,0.5913949716563163,1
logistic_core_c0.5_plain,4,823204,2026-06-28,Giants,Braves,0.5864568219618842,1
logistic_core_c0.5_plain,4,823281,2026-06-28,Padres,Dodgers,0.6640140859539517,0
logistic_core_c0.5_plain,4,823362,2026-06-28,Pirates,Reds,0.5573348680635137,1
logistic_core_c0.5_plain,4,823608,2026-06-28,Mets,Phillies,0.6060994258578645,0
logistic_core_c0.5_plain,4,823686,2026-06-28,Twins,Rockies,0.5305568510204758,1
logistic_core_c0.5_plain,4,823769,2026-06-28,Brewers,Cubs,0.5247254736504153,0
logistic_core_c0.5_plain,4,824011,2026-06-28,Angels,Athletics,0.5580853686208722,1
logistic_core_c0.5_plain,4,824256,2026-06-28,Tigers,Astros,0.4614347248116526,0
logistic_core_c0.5_plain,4,824422,2026-06-28,Guardians,Mariners,0.5158717960933706,1
logistic_core_c0.5_plain,4,824580,2026-06-28,White Sox,Royals,0.564598518944307,0
logistic_core_c0.5_plain,4,824744,2026-06-28,Red Sox,Yankees,0.5399617996711437,1
logistic_core_c0.5_plain,4,824821,2026-06-28,Orioles,Nationals,0.5534914866093859,0
logistic_core_c0.5_plain,4,822792,2026-06-29,Blue Jays,Mets,0.5417761820367183,1
logistic_core_c0.5_plain,4,823121,2026-06-30,Mariners,Angels,0.7160417170668671,1
logistic_core_c0.5_plain,4,823444,2026-06-29,Phillies,Pirates,0.4040527140939736,0
logistic_core_c0.5_plain,4,823529,2026-06-29,Yankees,Tigers,0.4177678884134527,0
logistic_core_c0.5_plain,4,823771,2026-06-29,Brewers,Reds,0.5269861350582156,1
logistic_core_c0.5_plain,4,824176,2026-06-30,Astros,Twins,0.5783698410964188,0
logistic_core_c0.5_plain,4,824339,2026-06-30,Rockies,Marlins,0.4290022500470447,0
logistic_core_c0.5_plain,4,824420,2026-06-29,Guardians,Rangers,0.5199770946162231,0
logistic_core_c0.5_plain,4,824662,2026-06-30,Cubs,Padres,0.5432213118436764,1
logistic_core_c0.5_plain,4,824741,2026-06-29,Red Sox,Nationals,0.5654789274894779,1
logistic_core_c0.5_plain,4,824822,2026-06-29,Orioles,White Sox,0.4943249331677712,0
logistic_core_c0.5_plain,4,824986,2026-06-30,Athletics,Dodgers,0.6662696496664051,0
logistic_core_c0.5_plain,4,825065,2026-06-30,D-backs,Giants,0.616631747242129,1
logistic_core_c0.5_plain,4,822793,2026-06-30,Blue Jays,Mets,0.48867417832786975,0
logistic_core_c0.5_plain,4,823122,2026-07-01,Mariners,Angels,0.5508782826724241,1
logistic_core_c0.5_plain,4,823445,2026-06-30,Phillies,Pirates,0.5528698227870871,1
logistic_core_c0.5_plain,4,823528,2026-06-30,Yankees,Tigers,0.5057450612853246,0
logistic_core_c0.5_plain,4,823768,2026-06-30,Brewers,Reds,0.47229421687281414,1
logistic_core_c0.5_plain,4,824096,2026-06-30,Royals,Rays,0.5246139637565636,0
